 nlayers, height, LOG10C01, LOG10C02, LOG10T01, Z01, Z02, Z03, Z04, Z05, Z06, Z07, Z08, Z09, Z10, Z11, Z12, Z13, Z14, Z15, Z16, Z17, Z18
  2, 45.15, -2.417277e+00, -2.812716e+00,  8.732481e-01,  1.693823e+03,  6.464374e+02,  2.870738e+02,  1.425417e+02,  7.306858e+01,  3.836483e+01,  2.048836e+01,  1.115784e+01,  6.127987e+00,  3.389510e+00,  1.864171e+00,  1.010519e+00,  5.456351e-01,  2.922505e-01,  1.544304e-01,  8.092850e-02,  4.174622e-02,  2.118464e-02
  2, 33.47,  6.354543e-01, -1.567414e+00,  1.366984e+00,  1.636624e+03,  2.034958e+03,  1.622330e+03,  1.307377e+03,  1.055370e+03,  8.515603e+02,  6.857367e+02,  5.511987e+02,  4.403427e+02,  3.492317e+02,  2.731751e+02,  2.096406e+02,  1.581914e+02,  1.167399e+02,  8.387020e+01,  5.886476e+01,  4.055885e+01,  2.786317e+01
  2, 33.27, -1.946169e+00, -3.849985e+00,  7.280373e-01,  3.175550e+03,  7.327822e+02,  2.034230e+02,  7.046546e+01,  2.627161e+01,  1.040214e+01,  4.315815e+00,  1.883279e+00,  8.497445e-01,  3.951816e-01,  1.861221e-01,  8.776233e-02,  4.185349e-02,  2.013145e-02,  9.633774e-03,  4.656348e-03,  2.239192e-03,  1.099479e-03
  2, 31.11, -2.873830e+00,  3.899357e-01,  1.477512e+00,  4.337951e+02,  3.222751e+02,  2.510809e+02,  2.012752e+02,  1.621468e+02,  1.308607e+02,  1.055902e+02,  8.518095e+01,  6.840922e+01,  5.464307e+01,  4.315625e+01,  3.355955e+01,  2.578625e+01,  1.951684e+01,  1.451323e+01,  1.061782e+01,  7.610583e+00,  5.339173e+00
  2, 40.41, -2.011111e+00, -2.940857e+00,  1.641789e+00,  4.629567e+03,  2.593893e+03,  1.459003e+03,  8.249854e+02,  4.520453e+02,  2.412295e+02,  1.258536e+02,  6.493467e+01,  3.299017e+01,  1.658504e+01,  8.175881e+00,  3.928839e+00,  1.872093e+00,  8.842647e-01,  4.125835e-01,  1.918862e-01,  8.837948e-02,  4.034835e-02
  2, 48.44, -1.189110e+00, -1.748834e+00,  1.478592e+00,  3.133708e+03,  2.316786e+03,  1.640408e+03,  1.192776e+03,  8.694544e+02,  6.279166e+02,  4.444612e+02,  3.073460e+02,  2.061671e+02,  1.342176e+02,  8.413654e+01,  5.052167e+01,  2.938980e+01,  1.655632e+01,  9.021947e+00,  4.795732e+00,  2.477298e+00,  1.245904e+00
  2, 46.26,  5.143234e-02, -6.143484e-01,  8.041707e-01,  1.146064e+03,  1.193436e+03,  9.666029e+02,  8.094258e+02,  6.892136e+02,  5.891769e+02,  5.003890e+02,  4.198142e+02,  3.455617e+02,  2.781882e+02,  2.173047e+02,  1.636005e+02,  1.190050e+02,  8.330399e+01,  5.594663e+01,  3.616295e+01,  2.241391e+01,  1.333295e+01
  2, 37.93, -2.822301e+00, -3.369236e+00,  1.514197e+00,  1.359568e+03,  3.900619e+02,  1.403699e+02,  5.991820e+01,  2.702282e+01,  1.271929e+01,  6.179478e+00,  3.103733e+00,  1.588763e+00,  8.265730e-01,  4.306212e-01,  2.223614e-01,  1.150339e-01,  5.934315e-02,  3.031834e-02,  1.543180e-02,  7.758872e-03,  3.858897e-03
  2, 32.77, -8.227505e-01, -3.593430e+00,  1.672050e+00,  8.860542e+03,  6.651770e+03,  4.709385e+03,  3.377114e+03,  2.404099e+03,  1.696403e+03,  1.186927e+03,  8.286802e+02,  5.772960e+02,  4.021624e+02,  2.768213e+02,  1.855099e+02,  1.206407e+02,  7.535576e+01,  4.490276e+01,  2.560482e+01,  1.389030e+01,  7.165626e+00
  2, 35.58, -3.693581e+00, -3.777962e+00,  1.035905e+00,  2.117524e+02,  4.567963e+01,  1.716118e+01,  7.872542e+00,  3.800652e+00,  1.901993e+00,  9.760647e-01,  5.142015e-01,  2.745076e-01,  1.481680e-01,  7.976020e-02,  4.241078e-02,  2.251747e-02,  1.188197e-02,  6.195098e-03,  3.209612e-03,  1.639506e-03,  8.266640e-04
  2, 41.88, -1.099145e+00, -1.528726e+00,  8.113362e-01,  5.945587e+03,  4.289403e+03,  2.882941e+03,  1.923378e+03,  1.254750e+03,  8.037814e+02,  5.072284e+02,  3.175708e+02,  1.964778e+02,  1.203863e+02,  7.243051e+01,  4.253696e+01,  2.464085e+01,  1.404111e+01,  7.841375e+00,  4.314638e+00,  2.324596e+00,  1.225725e+00
  2, 44.53, -4.726084e-01, -3.044049e+00,  1.255900e+00,  2.485856e+03,  2.143361e+03,  1.633945e+03,  1.271591e+03,  1.005876e+03,  8.123780e+02,  6.640678e+02,  5.406715e+02,  4.303107e+02,  3.316133e+02,  2.447010e+02,  1.714564e+02,  1.144864e+02,  7.254014e+01,  4.344924e+01,  2.470718e+01,  1.327124e+01,  6.736984e+00
  2, 44.31, -3.519836e+00, -2.554835e+00,  1.049309e+00,  1.387946e+03,  6.540831e+02,  3.330311e+02,  1.816680e+02,  1.006200e+02,  5.638351e+01,  3.184278e+01,  1.819048e+01,  1.041586e+01,  5.975379e+00,  3.395004e+00,  1.895241e+00,  1.050382e+00,  5.757644e-01,  3.106393e-01,  1.658085e-01,  8.694597e-02,  4.475683e-02
  2, 36.61, -2.692654e+00, -1.006793e-01,  1.179487e+00,  1.038335e+03,  9.591621e+02,  7.483882e+02,  5.935340e+02,  4.714526e+02,  3.740423e+02,  2.958441e+02,  2.333036e+02,  1.825850e+02,  1.416508e+02,  1.082025e+02,  8.096749e+01,  5.958039e+01,  4.295526e+01,  3.024492e+01,  2.083099e+01,  1.396551e+01,  9.103264e+00
  2, 32.86, -3.083137e+00, -7.011606e-01,  1.076272e+00,  3.070501e+03,  2.480882e+03,  1.844088e+03,  1.389160e+03,  1.042037e+03,  7.764613e+02,  5.737438e+02,  4.208860e+02,  3.049252e+02,  2.180561e+02,  1.527124e+02,  1.041421e+02,  6.958825e+01,  4.541315e+01,  2.885511e+01,  1.791427e+01,  1.081208e+01,  6.341360e+00
  2, 33.35, -1.001520e+00, -1.650461e+00,  1.146146e+00,  9.618212e+03,  7.279067e+03,  5.258326e+03,  3.765268e+03,  2.603811e+03,  1.736015e+03,  1.118030e+03,  7.007582e+02,  4.266161e+02,  2.534588e+02,  1.460157e+02,  8.124738e+01,  4.429490e+01,  2.366288e+01,  1.236373e+01,  6.369807e+00,  3.218516e+00,  1.595832e+00
  2, 31.42, -6.248573e-01,  5.239154e-01,  1.867016e+00,  9.005880e+03,  7.051618e+03,  5.132903e+03,  3.782789e+03,  2.770928e+03,  2.013321e+03,  1.449053e+03,  1.035012e+03,  7.300005e+02,  5.085121e+02,  3.472476e+02,  2.312193e+02,  1.510114e+02,  9.601421e+01,  5.878001e+01,  3.447938e+01,  1.914240e+01,  1.003149e+01
  2, 31.66, -4.927654e-01, -2.111367e+00,  7.359814e-01,  1.126052e+04,  9.883124e+03,  7.777456e+03,  5.887925e+03,  4.238106e+03,  2.899247e+03,  1.887899e+03,  1.178208e+03,  7.032475e+02,  4.034719e+02,  2.210715e+02,  1.152228e+02,  5.810044e+01,  2.840836e+01,  1.346672e+01,  6.263409e+00,  2.847849e+00,  1.269676e+00
  2, 36.50, -3.700797e+00, -2.377531e-01,  9.306384e-01,  1.877799e+03,  1.728196e+03,  1.341403e+03,  1.054512e+03,  8.281699e+02,  6.482174e+02,  5.047660e+02,  3.911894e+02,  3.002681e+02,  2.280395e+02,  1.701261e+02,  1.240071e+02,  8.870380e+01,  6.203889e+01,  4.228686e+01,  2.815208e+01,  1.821480e+01,  1.144360e+01
  2, 35.16, -3.584414e+00, -1.179125e+00,  1.592013e+00,  8.184365e+02,  6.179794e+02,  4.529737e+02,  3.373325e+02,  2.501909e+02,  1.843362e+02,  1.346844e+02,  9.771180e+01,  7.001645e+01,  4.953159e+01,  3.431893e+01,  2.315549e+01,  1.531384e+01,  9.895114e+00,  6.227536e+00,  3.831555e+00,  2.292810e+00,  1.333928e+00
  2, 37.98, -7.213008e-01, -9.928177e-01,  1.475423e+00,  5.269319e+03,  4.161202e+03,  3.042678e+03,  2.252807e+03,  1.659707e+03,  1.216254e+03,  8.872034e+02,  6.457514e+02,  4.658653e+02,  3.319019e+02,  2.308211e+02,  1.552862e+02,  1.015135e+02,  6.422345e+01,  3.920125e+01,  2.319792e+01,  1.325279e+01,  7.316525e+00
  2, 36.89, -6.514317e-01,  4.378414e-02,  1.393472e+00,  5.536544e+03,  4.428800e+03,  3.266072e+03,  2.435845e+03,  1.797860e+03,  1.301240e+03,  9.162535e+02,  6.276810e+02,  4.176232e+02,  2.723144e+02,  1.746798e+02,  1.111363e+02,  7.151191e+01,  4.659125e+01,  3.056376e+01,  2.012617e+01,  1.315141e+01,  8.477626e+00
  2, 35.74, -3.077013e+00, -1.460492e+00,  1.509720e+00,  1.421576e+03,  9.403248e+02,  6.454924e+02,  4.531354e+02,  3.167359e+02,  2.198982e+02,  1.513930e+02,  1.035984e+02,  7.006737e+01,  4.684082e+01,  3.068847e+01,  1.958678e+01,  1.227655e+01,  7.533333e+00,  4.511044e+00,  2.647717e+00,  1.514898e+00,  8.446339e-01
  2, 42.49, -3.284161e+00, -1.805912e+00,  1.170279e+00,  2.157041e+03,  1.361926e+03,  8.525409e+02,  5.471954e+02,  3.499354e+02,  2.227892e+02,  1.410744e+02,  8.919525e+01,  5.595509e+01,  3.484537e+01,  2.133748e+01,  1.276397e+01,  7.529898e+00,  4.366980e+00,  2.480354e+00,  1.386550e+00,  7.581978e-01,  4.053580e-01
  2, 31.90, -8.749677e-01, -3.514480e+00,  1.848733e+00,  9.831372e+03,  7.248408e+03,  5.067996e+03,  3.590879e+03,  2.525244e+03,  1.759715e+03,  1.213743e+03,  8.307682e+02,  5.614476e+02,  3.753406e+02,  2.470633e+02,  1.599625e+02,  1.028624e+02,  6.522211e+01,  4.030167e+01,  2.414594e+01,  1.386214e+01,  7.596145e+00
  2, 44.96,  2.712431e-01, -2.535143e-01,  1.748317e+00,  9.413169e+02,  1.064782e+03,  8.455530e+02,  6.792764e+02,  5.464630e+02,  4.392822e+02,  3.523097e+02,  2.819785e+02,  2.242632e+02,  1.770686e+02,  1.379265e+02,  1.055034e+02,  7.953285e+01,  5.888003e+01,  4.267700e+01,  3.031796e+01,  2.100018e+01,  1.415049e+01
  2, 39.82, -2.532308e+00, -2.888999e+00,  1.339662e+00,  2.223866e+03,  8.166314e+02,  3.431925e+02,  1.623335e+02,  7.965628e+01,  4.024160e+01,  2.077039e+01,  1.098137e+01,  5.875897e+00,  3.176479e+00,  1.711682e+00,  9.109035e-01,  4.838814e-01,  2.554615e-01,  1.332545e-01,  6.904201e-02,  3.525725e-02,  1.773802e-02
  2, 47.90, -2.786791e+00, -3.671228e+00,  1.512868e+00,  1.032347e+03,  3.065755e+02,  1.057288e+02,  4.254775e+01,  1.801886e+01,  7.972889e+00,  3.652241e+00,  1.738520e+00,  8.475429e-01,  4.220663e-01,  2.113762e-01,  1.053114e-01,  5.277636e-02,  2.647729e-02,  1.319164e-02,  6.571371e-03,  3.242468e-03,  1.590144e-03
  2, 45.83, -1.037898e+00, -2.891456e+00,  7.333682e-01,  6.184506e+03,  4.313958e+03,  2.702625e+03,  1.620520e+03,  9.185843e+02,  4.971615e+02,  2.590110e+02,  1.318987e+02,  6.558846e+01,  3.209501e+01,  1.534363e+01,  7.132519e+00,  3.286299e+00,  1.501851e+00,  6.787044e-01,  3.063041e-01,  1.371741e-01,  6.103639e-02
  2, 31.55, -1.287060e-01,  3.593662e-02,  8.841870e-01,  5.817425e+03,  5.126062e+03,  3.907319e+03,  2.997830e+03,  2.284157e+03,  1.729583e+03,  1.303486e+03,  9.808624e+02,  7.341837e+02,  5.464032e+02,  4.013035e+02,  2.891836e+02,  2.053143e+02,  1.430006e+02,  9.733183e+01,  6.484685e+01,  4.206072e+01,  2.652590e+01
  2, 48.00, -3.317522e+00, -4.884513e-01,  8.825657e-01,  1.140568e+03,  1.023182e+03,  7.892394e+02,  6.166545e+02,  4.810835e+02,  3.738427e+02,  2.888514e+02,  2.220102e+02,  1.689064e+02,  1.270777e+02,  9.385682e+01,  6.767944e+01,  4.787077e+01,  3.309311e+01,  2.228772e+01,  1.465892e+01,  9.368908e+00,  5.814148e+00
  2, 42.32, -1.872813e+00, -2.660730e+00,  7.165949e-01,  3.519980e+03,  1.441807e+03,  6.356544e+02,  3.087323e+02,  1.545477e+02,  7.932914e+01,  4.149039e+01,  2.217933e+01,  1.198029e+01,  6.529416e+00,  3.543749e+00,  1.897987e+00,  1.013929e+00,  5.379504e-01,  2.818563e-01,  1.465989e-01,  7.511726e-02,  3.789370e-02
  2, 35.33, -1.512008e+00, -8.262862e-01,  9.024976e-01,  5.212006e+03,  3.641119e+03,  2.548432e+03,  1.840434e+03,  1.330270e+03,  9.577373e+02,  6.848303e+02,  4.868108e+02,  3.420088e+02,  2.373461e+02,  1.613532e+02,  1.068173e+02,  6.934401e+01,  4.400413e+01,  2.720930e+01,  1.645913e+01,  9.689097e+00,  5.548768e+00
  2, 44.84, -1.972270e+00, -9.290407e-01,  1.986565e+00,  3.578297e+03,  2.014407e+03,  1.147996e+03,  6.742350e+02,  3.890438e+02,  2.186830e+02,  1.199546e+02,  6.557683e+01,  3.630533e+01,  2.090062e+01,  1.260043e+01,  7.922917e+00,  5.173402e+00,  3.433691e+00,  2.276603e+00,  1.498568e+00,  9.693598e-01,  6.138192e-01
  2, 35.21, -1.237987e+00, -3.211267e+00,  9.147324e-01,  1.183532e+04,  7.424161e+03,  4.219058e+03,  2.312981e+03,  1.204288e+03,  6.025499e+02,  2.919387e+02,  1.391505e+02,  6.506583e+01,  3.004983e+01,  1.358535e+01,  5.974659e+00,  2.606760e+00,  1.128812e+00,  4.834060e-01,  2.068856e-01,  8.801143e-02,  3.732873e-02
  2, 38.79, -3.658222e+00,  3.622787e-01,  1.827934e+00,  6.406743e+01,  3.987111e+01,  3.111876e+01,  2.509196e+01,  2.032468e+01,  1.649287e+01,  1.338419e+01,  1.086319e+01,  8.783033e+00,  7.068283e+00,  5.630610e+00,  4.422879e+00,  3.438299e+00,  2.638090e+00,  1.993567e+00,  1.486201e+00,  1.089223e+00,  7.844421e-01
  2, 30.39, -2.665515e+00, -3.308818e+00,  1.982445e+00,  2.875950e+03,  1.080417e+03,  4.804107e+02,  2.314856e+02,  1.117766e+02,  5.403733e+01,  2.612417e+01,  1.274942e+01,  6.231673e+00,  3.058795e+00,  1.490745e+00,  7.158674e-01,  3.439332e-01,  1.649351e-01,  7.852075e-02,  3.738831e-02,  1.766984e-02,  8.299722e-03
  2, 31.30,  2.417957e-01,  6.375594e-01,  8.775491e-01,  3.902337e+03,  3.863497e+03,  3.044415e+03,  2.422036e+03,  1.913642e+03,  1.491464e+03,  1.142795e+03,  8.628045e+02,  6.413469e+02,  4.715728e+02,  3.424086e+02,  2.455044e+02,  1.753210e+02,  1.244345e+02,  8.748139e+01,  6.095626e+01,  4.183324e+01,  2.820615e+01
  2, 46.58, -2.751149e+00, -1.380118e+00,  9.105288e-01,  2.375163e+03,  1.687807e+03,  1.153878e+03,  8.016781e+02,  5.533738e+02,  3.789453e+02,  2.571736e+02,  1.734677e+02,  1.156513e+02,  7.623531e+01,  4.926098e+01,  3.101503e+01,  1.918757e+01,  1.162888e+01,  6.881539e+00,  3.994481e+00,  2.261675e+00,  1.248664e+00
  2, 37.10, -2.951683e+00, -2.292544e+00,  1.480169e+00,  1.662776e+03,  8.159685e+02,  4.475162e+02,  2.598409e+02,  1.521272e+02,  8.953952e+01,  5.283388e+01,  3.137021e+01,  1.859336e+01,  1.100041e+01,  6.427047e+00,  3.680912e+00,  2.087481e+00,  1.168101e+00,  6.421159e-01,  3.485182e-01,  1.855314e-01,  9.680597e-02
  2, 37.51, -7.761063e-01, -2.038388e+00,  1.281711e+00,  5.682420e+03,  4.449532e+03,  3.296144e+03,  2.526965e+03,  1.957392e+03,  1.502991e+03,  1.124920e+03,  8.152563e+02,  5.679191e+02,  3.801937e+02,  2.425650e+02,  1.465494e+02,  8.468772e+01,  4.676134e+01,  2.463306e+01,  1.249162e+01,  6.077609e+00,  2.845287e+00
  2, 44.32, -1.049481e-01, -5.971411e-01,  1.922646e+00,  1.692580e+03,  1.620528e+03,  1.267004e+03,  1.003110e+03,  7.939583e+02,  6.267724e+02,  4.926529e+02,  3.856757e+02,  2.993028e+02,  2.300121e+02,  1.738273e+02,  1.285087e+02,  9.331606e+01,  6.630869e+01,  4.595462e+01,  3.111371e+01,  2.046858e+01,  1.306062e+01
  2, 30.49, -2.036585e+00, -3.310182e+00,  1.885593e+00,  7.415538e+03,  3.644373e+03,  1.926772e+03,  1.093573e+03,  6.248347e+02,  3.531219e+02,  1.954999e+02,  1.064671e+02,  5.663712e+01,  2.950505e+01,  1.489374e+01,  7.229438e+00,  3.426992e+00,  1.585350e+00,  7.132364e-01,  3.153854e-01,  1.363214e-01,  5.778042e-02
  2, 49.03,  5.922293e-01, -5.168294e-01,  1.146317e+00,  3.458551e+02,  5.417704e+02,  4.324949e+02,  3.481201e+02,  2.804787e+02,  2.256387e+02,  1.808779e+02,  1.444138e+02,  1.142277e+02,  8.935101e+01,  6.873723e+01,  5.205554e+01,  3.944490e+01,  3.027798e+01,  2.371436e+01,  1.890306e+01,  1.506449e+01,  1.179405e+01
  2, 41.18, -1.295693e+00, -7.776500e-01,  1.281424e+00,  4.942835e+03,  3.210336e+03,  1.991881e+03,  1.283362e+03,  8.487713e+02,  5.773047e+02,  4.008556e+02,  2.824398e+02,  1.994388e+02,  1.404323e+02,  9.752678e+01,  6.629434e+01,  4.432894e+01,  2.903207e+01,  1.855118e+01,  1.159891e+01,  7.057306e+00,  4.175516e+00
  2, 35.24, -1.311957e+00, -3.460305e+00,  1.831989e+00,  8.134345e+03,  5.401881e+03,  3.491997e+03,  2.301791e+03,  1.509091e+03,  9.859583e+02,  6.446148e+02,  4.246928e+02,  2.795811e+02,  1.824447e+02,  1.158384e+02,  7.055210e+01,  4.141245e+01,  2.332219e+01,  1.255104e+01,  6.494118e+00,  3.211736e+00,  1.518702e+00
  2, 38.77, -3.185512e+00, -7.201253e-01,  1.322324e+00,  1.166829e+03,  9.665601e+02,  7.319960e+02,  5.626260e+02,  4.315185e+02,  3.293743e+02,  2.497268e+02,  1.881900e+02,  1.402351e+02,  1.032460e+02,  7.453232e+01,  5.245980e+01,  3.619343e+01,  2.439159e+01,  1.600616e+01,  1.025743e+01,  6.387389e+00,  3.862698e+00
  2, 33.99, -2.807076e+00, -2.155763e+00,  1.563507e+00,  1.981177e+03,  9.370289e+02,  5.229248e+02,  3.109590e+02,  1.864869e+02,  1.123054e+02,  6.770285e+01,  4.099310e+01,  2.473762e+01,  1.487757e+01,  8.824883e+00,  5.125939e+00,  2.944461e+00,  1.666924e+00,  9.261224e-01,  5.075142e-01,  2.725391e-01,  1.433346e-01
  2, 44.31, -6.922878e-01, -3.465098e+00,  1.038953e+00,  3.374377e+03,  3.006602e+03,  2.488282e+03,  2.040130e+03,  1.612945e+03,  1.221595e+03,  8.847374e+02,  6.140923e+02,  4.067146e+02,  2.573436e+02,  1.542379e+02,  8.698485e+01,  4.671699e+01,  2.388568e+01,  1.160700e+01,  5.417251e+00,  2.418430e+00,  1.035797e+00
  2, 46.05,  6.656887e-01, -4.037211e-01,  1.006254e+00,  3.804931e+02,  6.199545e+02,  4.935499e+02,  3.958065e+02,  3.174227e+02,  2.538479e+02,  2.019542e+02,  1.598003e+02,  1.253743e+02,  9.799204e+01,  7.666994e+01,  6.064995e+01,  4.909945e+01,  4.044925e+01,  3.343098e+01,  2.733740e+01,  2.179630e+01,  1.679067e+01
  2, 42.60, -1.155645e+00, -2.225691e+00,  7.784226e-01,  7.016471e+03,  4.676287e+03,  2.847125e+03,  1.689553e+03,  9.651614e+02,  5.366828e+02,  2.928264e+02,  1.588860e+02,  8.551879e+01,  4.588525e+01,  2.432900e+01,  1.266888e+01,  6.568627e+00,  3.382101e+00,  1.721158e+00,  8.709387e-01,  4.349640e-01,  2.142055e-01
  2, 44.58,  1.440036e-01, -5.306787e-01,  1.211935e+00,  1.167876e+03,  1.235144e+03,  9.734565e+02,  7.760132e+02,  6.185849e+02,  4.918445e+02,  3.894811e+02,  3.076980e+02,  2.423729e+02,  1.913118e+02,  1.512270e+02,  1.194200e+02,  9.410116e+01,  7.313643e+01,  5.542099e+01,  4.069406e+01,  2.868756e+01,  1.932765e+01
  2, 35.51, -2.196014e-01, -2.817656e+00,  1.324087e+00,  4.246064e+03,  3.743120e+03,  2.869033e+03,  2.225808e+03,  1.722195e+03,  1.327348e+03,  1.021804e+03,  7.923560e+02,  6.200738e+02,  4.887214e+02,  3.818377e+02,  2.904503e+02,  2.134696e+02,  1.500612e+02,  1.002553e+02,  6.371543e+01,  3.829047e+01,  2.173023e+01
  2, 43.41, -1.546097e+00, -2.237957e+00,  1.259659e+00,  5.311843e+03,  3.546262e+03,  2.228097e+03,  1.373738e+03,  8.165982e+02,  4.715425e+02,  2.661212e+02,  1.485197e+02,  8.176404e+01,  4.462783e+01,  2.395656e+01,  1.257930e+01,  6.553990e+00,  3.382106e+00,  1.721727e+00,  8.703964e-01,  4.338917e-01,  2.131646e-01
  2, 36.85, -2.221022e+00, -3.585353e-02,  1.029937e+00,  1.369215e+03,  1.236471e+03,  9.602999e+02,  7.597749e+02,  6.025166e+02,  4.774711e+02,  3.773249e+02,  2.973665e+02,  2.326022e+02,  1.803797e+02,  1.377375e+02,  1.030355e+02,  7.579672e+01,  5.463069e+01,  3.845400e+01,  2.647644e+01,  1.774407e+01,  1.156168e+01
  2, 30.40, -2.933594e+00, -3.385151e+00,  1.602208e+00,  1.456438e+03,  3.758045e+02,  1.316998e+02,  5.588003e+01,  2.515398e+01,  1.183867e+01,  5.756062e+00,  2.894330e+00,  1.483439e+00,  7.727447e-01,  4.030642e-01,  2.083654e-01,  1.079044e-01,  5.571539e-02,  2.848726e-02,  1.451136e-02,  7.301992e-03,  3.636922e-03
  2, 35.81, -1.052892e+00, -3.433982e+00,  1.760224e+00,  7.465987e+03,  5.364293e+03,  3.681042e+03,  2.562542e+03,  1.770720e+03,  1.213738e+03,  8.266695e+02,  5.638213e+02,  3.845105e+02,  2.618909e+02,  1.754070e+02,  1.137113e+02,  7.128481e+01,  4.287157e+01,  2.460244e+01,  1.353154e+01,  7.091806e+00,  3.541150e+00
  2, 32.78,  6.159021e-01,  6.236990e-01,  9.559921e-01,  1.840383e+03,  2.233519e+03,  1.779813e+03,  1.434028e+03,  1.157459e+03,  9.338964e+02,  7.521147e+02,  6.047356e+02,  4.833968e+02,  3.837726e+02,  3.007464e+02,  2.315930e+02,  1.758680e+02,  1.312653e+02,  9.602876e+01,  6.894955e+01,  4.837171e+01,  3.311796e+01
  2, 42.69, -3.350838e+00, -5.328789e-01,  1.186967e+00,  1.034806e+03,  9.165364e+02,  7.055614e+02,  5.504914e+02,  4.289092e+02,  3.328841e+02,  2.568876e+02,  1.972002e+02,  1.498428e+02,  1.125908e+02,  8.304654e+01,  5.980087e+01,  4.223805e+01,  2.915702e+01,  1.960799e+01,  1.287753e+01,  8.218348e+00,  5.092825e+00
  2, 31.61, -2.277180e+00, -2.492235e+00,  1.109632e+00,  4.708689e+03,  1.882421e+03,  8.501493e+02,  4.250561e+02,  2.187893e+02,  1.151807e+02,  6.162207e+01,  3.360097e+01,  1.847065e+01,  1.022331e+01,  5.625522e+00,  3.050678e+00,  1.647753e+00,  8.827811e-01,  4.665755e-01,  2.445447e-01,  1.261618e-01,  6.402428e-02
  2, 34.74, -1.961186e+00, -2.887549e+00,  7.382863e-01,  3.956695e+03,  1.308670e+03,  5.049249e+02,  2.256137e+02,  1.058305e+02,  5.154668e+01,  2.580814e+01,  1.330436e+01,  6.967491e+00,  3.697967e+00,  1.960943e+00,  1.028800e+00,  5.397389e-01,  2.818783e-01,  1.456125e-01,  7.481823e-02,  3.792733e-02,  1.897189e-02
  2, 44.80, -1.195092e+00, -2.546260e+00,  8.665509e-01,  6.195425e+03,  4.241261e+03,  2.629210e+03,  1.571476e+03,  8.945436e+02,  4.901111e+02,  2.606229e+02,  1.365232e+02,  7.036496e+01,  3.593175e+01,  1.804384e+01,  8.866355e+00,  4.335288e+00,  2.107381e+00,  1.014360e+00,  4.871577e-01,  2.317484e-01,  1.091659e-01
  2, 37.07, -2.342797e+00,  3.017195e-01,  1.444159e+00,  8.877481e+02,  3.527698e+02,  2.407207e+02,  1.880030e+02,  1.491898e+02,  1.191536e+02,  9.540139e+01,  7.650249e+01,  6.114001e+01,  4.863477e+01,  3.826847e+01,  2.965486e+01,  2.270997e+01,  1.713153e+01,  1.269595e+01,  9.255176e+00,  6.608449e+00,  4.616810e+00
  2, 42.82, -1.249942e+00,  5.777128e-01,  1.471309e+00,  4.657373e+03,  3.218643e+03,  2.048441e+03,  1.246636e+03,  7.022937e+02,  3.702198e+02,  1.888486e+02,  9.972093e+01,  5.766097e+01,  3.740722e+01,  2.628272e+01,  1.914211e+01,  1.415461e+01,  1.046531e+01,  7.678386e+00,  5.586623e+00,  4.009525e+00,  2.834257e+00
  2, 32.72, -1.679409e+00, -2.691031e+00,  8.659343e-01,  8.771338e+03,  3.730276e+03,  1.586864e+03,  7.219849e+02,  3.347770e+02,  1.588432e+02,  7.694636e+01,  3.831076e+01,  1.938460e+01,  9.958101e+00,  5.121702e+00,  2.611521e+00,  1.335311e+00,  6.814363e-01,  3.448090e-01,  1.739197e-01,  8.673584e-02,  4.274618e-02
  2, 38.40,  2.888451e-01, -1.091032e+00,  1.279502e+00,  1.680880e+03,  1.805762e+03,  1.425880e+03,  1.138837e+03,  9.097993e+02,  7.251858e+02,  5.755835e+02,  4.548066e+02,  3.559951e+02,  2.759031e+02,  2.110635e+02,  1.599696e+02,  1.219539e+02,  9.382299e+01,  7.234159e+01,  5.521104e+01,  4.092343e+01,  2.909438e+01
  2, 43.23, -3.388352e+00, -1.904965e+00,  1.453412e+00,  1.199726e+03,  7.581827e+02,  4.820925e+02,  3.142270e+02,  2.040159e+02,  1.317919e+02,  8.461778e+01,  5.419591e+01,  3.441347e+01,  2.167382e+01,  1.341368e+01,  8.105239e+00,  4.826329e+00,  2.823217e+00,  1.616380e+00,  9.101999e-01,  5.010799e-01,  2.695589e-01
  2, 47.22, -3.347910e+00,  4.146401e-01,  1.824664e+00,  9.051937e+01,  3.079519e+01,  2.277506e+01,  1.823423e+01,  1.470568e+01,  1.189958e+01,  9.639108e+00,  7.814985e+00,  6.315029e+00,  5.081558e+00,  4.049133e+00,  3.182779e+00,  2.476918e+00,  1.903314e+00,  1.441178e+00,  1.077125e+00,  7.919457e-01,  5.726272e-01
  2, 46.77, -9.692155e-01, -3.168141e+00,  1.018031e+00,  4.134033e+03,  3.479560e+03,  2.655028e+03,  1.946019e+03,  1.352804e+03,  8.925793e+02,  5.601558e+02,  3.368978e+02,  1.936725e+02,  1.069208e+02,  5.625315e+01,  2.805298e+01,  1.348593e+01,  6.258875e+00,  2.799977e+00,  1.222363e+00,  5.184198e-01,  2.143188e-01
