 nlayers, height, LOG10C01, LOG10C02, LOG10C03, LOG10C04, LOG10C05, LOG10T01, LOG10T02, LOG10T03, LOG10T04, Z01, Z02, Z03, Z04, Z05, Z06, Z07, Z08, Z09, Z10, Z11, Z12, Z13, Z14, Z15, Z16, Z17, Z18
  5, 36.45, -1.695099e+00, -2.085380e+00, -3.605570e+00, -1.218400e+00,  1.304674e-01,  1.418840e+00,  1.088591e+00,  1.866005e+00,  1.732386e+00,  7.389998e+03,  4.561638e+03,  2.731479e+03,  1.605133e+03,  8.980752e+02,  4.809047e+02,  2.479837e+02,  1.253576e+02,  6.251785e+01,  3.129646e+01,  1.569303e+01,  7.800159e+00,  3.854271e+00,  1.879926e+00,  9.166616e-01,  4.677402e-01,  2.569415e-01,  1.526021e-01
  5, 45.52, -1.185466e+00, -1.381635e+00, -2.591683e+00, -1.426575e+00,  6.605786e-01,  1.327905e+00,  1.589881e+00,  1.323486e+00,  1.670216e+00,  3.825418e+03,  2.816029e+03,  1.986261e+03,  1.422000e+03,  1.007895e+03,  7.054181e+02,  4.873067e+02,  3.327823e+02,  2.226793e+02,  1.453375e+02,  9.116649e+01,  5.420317e+01,  3.060612e+01,  1.625748e+01,  8.046088e+00,  3.726432e+00,  1.609811e+00,  6.606912e-01
  5, 34.23, -2.832368e+00, -3.540257e+00, -6.699789e-01,  2.112441e-02, -2.923517e-01,  1.665430e+00,  8.349564e-01,  1.376644e+00,  1.800464e+00,  8.612488e+02,  3.171764e+02,  2.148576e+02,  1.646373e+02,  1.273171e+02,  9.758184e+01,  7.324511e+01,  5.364720e+01,  3.819410e+01,  2.657783e+01,  1.810261e+01,  1.214595e+01,  8.176260e+00,  5.543363e+00,  3.778605e+00,  2.587937e+00,  1.763545e+00,  1.188516e+00
  5, 46.87, -2.224977e+00, -2.721432e+00, -3.411201e+00, -7.513552e-01, -1.391455e+00,  7.099952e-01,  1.240240e+00,  1.270276e+00,  1.719447e+00,  8.753644e+02,  3.422947e+02,  2.218815e+02,  1.668872e+02,  1.278256e+02,  9.831197e+01,  7.552744e+01,  5.789537e+01,  4.406390e+01,  3.334607e+01,  2.502898e+01,  1.862446e+01,  1.380626e+01,  1.011126e+01,  7.235112e+00,  5.025611e+00,  3.352794e+00,  2.138135e+00
  5, 46.60, -1.229457e+00, -3.332398e+00, -1.212038e+00, -5.876418e-01, -1.987054e+00,  9.732168e-01,  1.044243e+00,  1.991132e+00,  1.324448e+00,  4.425613e+03,  2.994812e+03,  1.869496e+03,  1.174007e+03,  7.402089e+02,  4.741767e+02,  3.088363e+02,  2.043101e+02,  1.356582e+02,  8.992865e+01,  5.866939e+01,  3.717878e+01,  2.291729e+01,  1.368180e+01,  7.955659e+00,  4.612586e+00,  2.701865e+00,  1.607493e+00
  5, 46.56, -1.165401e+00, -1.569865e-01,  4.900875e-01, -9.438924e-01, -1.050704e+00,  1.540168e+00,  7.798071e-01,  1.919592e+00,  1.868227e+00,  3.535188e+03,  2.599462e+03,  1.806054e+03,  1.253509e+03,  8.409036e+02,  5.401329e+02,  3.313336e+02,  1.956469e+02,  1.115376e+02,  6.260773e+01,  3.525303e+01,  2.047223e+01,  1.266762e+01,  8.297903e+00,  5.628617e+00,  3.890341e+00,  2.693768e+00,  1.855155e+00
  5, 43.90, -2.541411e+00, -2.385690e+00, -3.641800e+00, -1.557302e+00, -1.139374e+00,  1.645027e+00,  6.990662e-01,  9.198410e-01,  1.301726e+00,  1.621433e+03,  6.296526e+02,  3.006748e+02,  1.732496e+02,  1.090484e+02,  7.298511e+01,  5.079061e+01,  3.623884e+01,  2.607411e+01,  1.878263e+01,  1.338758e+01,  9.366380e+00,  6.456995e+00,  4.365302e+00,  2.882347e+00,  1.862741e+00,  1.171752e+00,  7.167269e-01
  5, 37.24,  4.737278e-01,  3.803486e-01,  5.019359e-01, -3.029482e+00, -3.249571e+00,  1.442848e+00,  1.470376e+00,  1.607884e+00,  1.096842e+00,  1.427943e+03,  1.675630e+03,  1.333141e+03,  1.072695e+03,  8.644975e+02,  6.963175e+02,  5.596853e+02,  4.490379e+02,  3.580819e+02,  2.835519e+02,  2.215838e+02,  1.700962e+02,  1.287032e+02,  9.564372e+01,  6.958930e+01,  4.964114e+01,  3.457862e+01,  2.351933e+01
  5, 37.88, -2.416984e+00, -3.393866e+00, -3.591489e+00, -1.420532e+00, -2.506981e+00,  1.990564e+00,  1.640350e+00,  1.443291e+00,  1.632104e+00,  3.128599e+03,  1.410829e+03,  7.004803e+02,  3.665676e+02,  1.874707e+02,  9.340292e+01,  4.592254e+01,  2.321287e+01,  1.253581e+01,  7.498516e+00,  4.886909e+00,  3.310605e+00,  2.245398e+00,  1.478592e+00,  9.314162e-01,  5.613765e-01,  3.220657e-01,  1.760534e-01
  5, 49.53, -1.993584e+00,  2.902243e-01,  2.164387e-01, -7.528601e-02, -3.774646e+00,  1.166405e+00,  1.083755e+00,  1.517481e+00,  8.761492e-01,  4.383072e+02,  3.253693e+02,  2.442889e+02,  1.928554e+02,  1.537202e+02,  1.230286e+02,  9.857570e+01,  7.906128e+01,  6.322068e+01,  5.038412e+01,  3.979695e+01,  3.102209e+01,  2.392977e+01,  1.818353e+01,  1.354703e+01,  9.878736e+00,  6.996651e+00,  4.798366e+00
  5, 37.48,  6.358326e-02, -2.823972e+00, -3.861354e+00,  6.963807e-01, -1.156453e+00,  1.016675e+00,  1.269075e+00,  1.655349e+00,  1.424931e+00,  2.493913e+03,  2.422829e+03,  1.891249e+03,  1.501474e+03,  1.209618e+03,  9.992267e+02,  8.471125e+02,  7.282740e+02,  6.220023e+02,  5.201955e+02,  4.203386e+02,  3.249421e+02,  2.401445e+02,  1.685155e+02,  1.115558e+02,  6.961475e+01,  4.060307e+01,  2.203921e+01
  5, 38.77, -1.163975e+00, -3.149492e+00, -1.995382e-01, -1.512690e-01, -1.710494e+00,  1.681313e+00,  1.225071e+00,  1.643097e+00,  8.993398e-01,  6.113828e+03,  4.331677e+03,  2.943808e+03,  2.033617e+03,  1.399089e+03,  9.585949e+02,  6.506720e+02,  4.342928e+02,  2.803289e+02,  1.739233e+02,  1.026505e+02,  5.752717e+01,  3.135662e+01,  1.692207e+01,  9.209083e+00,  5.162639e+00,  2.984169e+00,  1.792586e+00
  5, 40.18, -8.609208e-01, -3.283052e+00, -3.705393e+00, -2.415907e+00, -1.904523e+00,  1.684693e+00,  8.687981e-01,  1.871864e+00,  9.856367e-01,  4.802695e+03,  3.703462e+03,  2.668461e+03,  1.946934e+03,  1.411207e+03,  1.014505e+03,  7.236519e+02,  5.154357e+02,  3.666827e+02,  2.609640e+02,  1.835002e+02,  1.255517e+02,  8.325675e+01,  5.296583e+01,  3.211320e+01,  1.861101e+01,  1.025205e+01,  5.367428e+00
  5, 37.57, -2.013483e+00,  5.706233e-01, -3.168207e+00,  1.457909e-01, -1.409658e+00,  1.117241e+00,  1.869696e+00,  1.404274e+00,  1.301203e+00,  6.602664e+02,  5.532811e+02,  4.253411e+02,  3.387677e+02,  2.718145e+02,  2.187988e+02,  1.762501e+02,  1.420380e+02,  1.140093e+02,  9.105262e+01,  7.192440e+01,  5.595796e+01,  4.303058e+01,  3.260425e+01,  2.427967e+01,  1.779376e+01,  1.278084e+01,  8.988651e+00
  5, 46.16, -2.304526e+00,  5.627139e-01, -1.389641e+00, -3.826403e-01, -8.041317e-01,  9.659408e-01,  1.784839e+00,  1.824969e+00,  7.529898e-01,  2.545377e+02,  3.704335e+02,  2.949017e+02,  2.377635e+02,  1.923729e+02,  1.558107e+02,  1.261201e+02,  1.020414e+02,  8.218683e+01,  6.584207e+01,  5.216586e+01,  4.070881e+01,  3.140226e+01,  2.387330e+01,  1.784413e+01,  1.313232e+01,  9.478832e+00,  6.705143e+00
  5, 42.28, -2.715864e+00, -4.912466e-01, -1.707504e+00, -2.766513e-01, -1.535565e+00,  1.476350e+00,  9.852359e-01,  1.172570e+00,  1.085691e+00,  6.610959e+02,  4.679899e+02,  3.799692e+02,  3.201802e+02,  2.659281e+02,  2.140188e+02,  1.660541e+02,  1.245735e+02,  9.062767e+01,  6.479634e+01,  4.603788e+01,  3.291545e+01,  2.394234e+01,  1.747015e+01,  1.251893e+01,  8.688716e+00,  5.761280e+00,  3.630791e+00
  5, 47.03,  5.753382e-01, -1.069621e+00,  1.927932e-01,  6.092324e-01, -9.598646e-01,  1.738257e+00,  1.225724e+00,  1.326541e+00,  7.820959e-01,  4.440408e+02,  6.526916e+02,  5.226208e+02,  4.224793e+02,  3.422674e+02,  2.773158e+02,  2.243939e+02,  1.813858e+02,  1.458826e+02,  1.166446e+02,  9.218695e+01,  7.171626e+01,  5.511335e+01,  4.171122e+01,  3.101010e+01,  2.267822e+01,  1.624725e+01,  1.139140e+01
  5, 46.06, -2.350328e+00, -9.294231e-03,  6.604724e-01, -1.724176e+00, -2.325453e+00,  7.697084e-01,  1.888212e+00,  1.616155e+00,  1.268930e+00,  8.333324e+02,  8.513360e+02,  6.702428e+02,  5.347771e+02,  4.272152e+02,  3.408857e+02,  2.712146e+02,  2.152026e+02,  1.695331e+02,  1.324598e+02,  1.019710e+02,  7.696501e+01,  5.716717e+01,  4.163634e+01,  2.964384e+01,  2.066685e+01,  1.404947e+01,  9.313900e+00
  5, 49.36, -5.987876e-01, -9.137010e-01, -1.581104e+00,  1.212610e-01, -3.717243e+00,  1.312377e+00,  1.103612e+00,  9.522715e-01,  8.954900e-01,  1.958854e+03,  1.670501e+03,  1.268244e+03,  9.771841e+02,  7.547949e+02,  5.849201e+02,  4.535055e+02,  3.493786e+02,  2.631427e+02,  1.916401e+02,  1.332218e+02,  8.807853e+01,  5.648108e+01,  3.582770e+01,  2.297013e+01,  1.510180e+01,  1.001650e+01,  6.537185e+00
  5, 48.03, -3.667979e+00,  5.034351e-01, -7.112391e-01, -3.943567e+00, -3.977067e+00,  1.809128e+00,  1.306925e+00,  1.787566e+00,  9.860095e-01,  3.320637e+01,  2.664795e+01,  2.089064e+01,  1.682176e+01,  1.359694e+01,  1.099967e+01,  8.887326e+00,  7.168637e+00,  5.743938e+00,  4.561713e+00,  3.561143e+00,  2.710916e+00,  2.012842e+00,  1.452628e+00,  1.024545e+00,  7.219820e-01,  5.203901e-01,  3.918255e-01
  5, 46.12, -2.831933e+00,  6.908531e-01,  4.071528e-01, -1.396976e+00,  2.887378e-01,  1.525761e+00,  1.713898e+00,  1.436938e+00,  9.484577e-01,  1.390490e+02,  8.723927e+01,  6.673236e+01,  5.346819e+01,  4.313740e+01,  3.491352e+01,  2.828434e+01,  2.293252e+01,  1.853049e+01,  1.490988e+01,  1.187906e+01,  9.335659e+00,  7.263460e+00,  5.579676e+00,  4.223307e+00,  3.155078e+00,  2.318590e+00,  1.675618e+00
  5, 48.12, -1.580705e+00,  6.941597e-01, -2.226944e+00, -3.031486e+00, -5.700023e-01,  1.106759e+00,  8.519463e-01,  1.855073e+00,  1.600744e+00,  6.927105e+02,  3.295555e+02,  1.962447e+02,  1.438124e+02,  1.087343e+02,  8.256735e+01,  6.279464e+01,  4.853072e+01,  3.885764e+01,  3.278342e+01,  2.893067e+01,  2.610684e+01,  2.356657e+01,  2.092381e+01,  1.810572e+01,  1.520073e+01,  1.229768e+01,  9.535077e+00
  5, 48.80, -2.039743e+00, -1.667172e-01, -2.180684e-01, -2.306471e+00,  2.939852e-01,  1.074078e+00,  9.136424e-01,  1.292061e+00,  1.014883e+00,  7.186516e+02,  6.085297e+02,  4.680614e+02,  3.702682e+02,  2.948702e+02,  2.353146e+02,  1.875643e+02,  1.492717e+02,  1.182175e+02,  9.332354e+01,  7.312711e+01,  5.650967e+01,  4.289193e+01,  3.154664e+01,  2.222116e+01,  1.493997e+01,  9.530848e+00,  5.780447e+00
  5, 30.04, -1.108522e+00, -8.929101e-01, -8.970989e-01, -8.024676e-01, -2.822703e-03,  7.475172e-01,  1.584679e+00,  1.442037e+00,  1.596960e+00,  1.084828e+04,  7.576425e+03,  5.162812e+03,  3.602647e+03,  2.506724e+03,  1.733776e+03,  1.189716e+03,  8.117584e+02,  5.475962e+02,  3.652004e+02,  2.386788e+02,  1.519097e+02,  9.490857e+01,  5.799279e+01,  3.445469e+01,  1.989462e+01,  1.103771e+01,  5.859991e+00
  5, 47.91, -2.746022e+00, -3.677864e+00, -2.526396e+00, -2.916691e-01, -1.658316e+00,  1.267563e+00,  9.180709e-01,  1.043174e+00,  1.588720e+00,  3.571759e+02,  1.988656e+02,  1.480788e+02,  1.162099e+02,  9.182835e+01,  7.268125e+01,  5.743144e+01,  4.526442e+01,  3.538264e+01,  2.738970e+01,  2.089017e+01,  1.572193e+01,  1.185519e+01,  9.021650e+00,  6.920578e+00,  5.303063e+00,  3.980335e+00,  2.882931e+00
  5, 46.33, -6.847780e-01, -1.290861e+00,  6.710698e-01, -1.832867e+00, -1.681748e+00,  1.055400e+00,  1.551279e+00,  1.228563e+00,  1.089231e+00,  2.734683e+03,  2.347947e+03,  1.864168e+03,  1.498743e+03,  1.186044e+03,  9.114711e+02,  6.732928e+02,  4.754827e+02,  3.177839e+02,  2.002357e+02,  1.174050e+02,  6.342376e+01,  3.204605e+01,  1.532843e+01,  7.102496e+00,  3.345409e+00,  1.675096e+00,  9.535672e-01
  5, 42.11, -2.823005e-01,  5.621998e-01, -3.658926e-01, -1.180704e+00, -1.889840e+00,  8.986427e-01,  9.737905e-01,  1.610145e+00,  1.942992e+00,  2.492367e+03,  2.153444e+03,  1.540246e+03,  1.076974e+03,  7.318638e+02,  4.914539e+02,  3.321371e+02,  2.296106e+02,  1.622269e+02,  1.172814e+02,  8.663648e+01,  6.577216e+01,  5.170465e+01,  4.152949e+01,  3.341503e+01,  2.654157e+01,  2.054152e+01,  1.538312e+01
  5, 42.71,  1.880565e-01, -2.983683e+00, -7.880486e-01, -2.519549e+00, -3.880709e+00,  1.766139e+00,  1.261885e+00,  8.143800e-01,  1.915542e+00,  1.309787e+03,  1.391726e+03,  1.100837e+03,  8.812788e+02,  7.062046e+02,  5.652128e+02,  4.510908e+02,  3.590840e+02,  2.838533e+02,  2.225996e+02,  1.720573e+02,  1.304464e+02,  9.735648e+01,  7.126183e+01,  5.098230e+01,  3.567475e+01,  2.426452e+01,  1.598971e+01
  5, 37.82, -1.237327e+00, -2.873018e+00, -9.289176e-01, -2.277675e+00, -1.738621e+00,  1.221575e+00,  1.133251e+00,  1.047107e+00,  1.697957e+00,  7.273003e+03,  5.144450e+03,  3.390532e+03,  2.198900e+03,  1.404559e+03,  9.037457e+02,  5.898292e+02,  3.882118e+02,  2.522138e+02,  1.599841e+02,  9.768934e+01,  5.700147e+01,  3.216885e+01,  1.756954e+01,  9.286913e+00,  4.799604e+00,  2.418781e+00,  1.192075e+00
  5, 34.81,  5.170125e-01,  3.397397e-01, -2.711322e+00, -2.950819e+00, -2.815279e+00,  1.020316e+00,  1.010666e+00,  1.256137e+00,  1.773524e+00,  1.707135e+03,  2.000282e+03,  1.586990e+03,  1.272691e+03,  1.021369e+03,  8.182811e+02,  6.532971e+02,  5.199533e+02,  4.110059e+02,  3.227214e+02,  2.504018e+02,  1.913809e+02,  1.451182e+02,  1.095952e+02,  8.290483e+01,  6.305054e+01,  4.765062e+01,  3.523425e+01
  5, 42.34, -3.088990e+00, -2.028495e-01,  6.314655e-01, -3.301722e+00,  8.366180e-03,  1.009398e+00,  1.241422e+00,  1.118422e+00,  1.263667e+00,  1.038340e+03,  9.960313e+02,  7.829054e+02,  6.240506e+02,  4.976130e+02,  3.946520e+02,  3.086732e+02,  2.362575e+02,  1.749693e+02,  1.248683e+02,  8.515590e+01,  5.529262e+01,  3.466151e+01,  2.118150e+01,  1.288737e+01,  8.154888e+00,  5.539984e+00,  4.041206e+00
  5, 36.55, -3.534949e+00, -8.461716e-01, -3.768065e+00, -3.055526e+00, -1.654571e+00,  1.057299e+00,  1.244887e+00,  1.475676e+00,  7.629090e-01,  2.704301e+03,  2.214175e+03,  1.724646e+03,  1.384587e+03,  1.102297e+03,  8.524942e+02,  6.347562e+02,  4.549881e+02,  3.125993e+02,  2.061282e+02,  1.295077e+02,  7.715926e+01,  4.414867e+01,  2.430242e+01,  1.288830e+01,  6.661759e+00,  3.351276e+00,  1.647156e+00
  5, 47.73,  3.312204e-02, -3.600298e+00, -3.166324e+00, -3.937041e+00, -1.227676e+00,  1.619920e+00,  1.686351e+00,  9.773531e-01,  1.955983e+00,  1.060661e+03,  1.092581e+03,  8.614890e+02,  6.875556e+02,  5.490347e+02,  4.376474e+02,  3.476472e+02,  2.752373e+02,  2.161693e+02,  1.682013e+02,  1.287347e+02,  9.634425e+01,  7.069684e+01,  5.066120e+01,  3.544425e+01,  2.446035e+01,  1.676848e+01,  1.149243e+01
  5, 39.69, -3.706464e+00, -3.161426e+00, -2.410511e+00,  1.373594e-01, -3.799257e+00,  1.161366e+00,  1.532591e+00,  1.776072e+00,  7.570259e-01,  6.367639e+02,  2.330860e+02,  8.072231e+01,  2.867752e+01,  1.239435e+01,  8.158154e+00,  7.084380e+00,  6.615963e+00,  6.181392e+00,  5.697672e+00,  5.149422e+00,  4.537833e+00,  3.890749e+00,  3.226308e+00,  2.571926e+00,  1.964197e+00,  1.425953e+00,  9.789984e-01
  5, 45.82, -3.759645e+00, -2.607104e+00, -2.721211e+00,  2.922921e-01, -1.154928e+00,  1.352370e+00,  1.657309e+00,  8.448456e-01,  1.849718e+00,  3.610563e+02,  8.710615e+01,  3.070100e+01,  1.970148e+01,  1.497123e+01,  1.178754e+01,  9.379422e+00,  7.508190e+00,  6.008804e+00,  4.798765e+00,  3.800269e+00,  2.971682e+00,  2.302558e+00,  1.762776e+00,  1.330526e+00,  9.918296e-01,  7.277297e-01,  5.253501e-01
  5, 40.59, -3.974184e+00, -3.234689e+00, -2.767338e+00, -3.817352e+00, -7.949995e-01,  7.356544e-01,  1.349419e+00,  1.324369e+00,  1.061344e+00,  3.543487e+02,  1.832084e+02,  1.328317e+02,  1.024992e+02,  7.972608e+01,  6.212803e+01,  4.833823e+01,  3.752951e+01,  2.891964e+01,  2.208770e+01,  1.659904e+01,  1.220773e+01,  8.822391e+00,  6.241708e+00,  4.308790e+00,  2.907819e+00,  1.908867e+00,  1.217709e+00
  5, 41.81, -2.649441e+00,  3.228002e-01, -3.971506e+00, -1.347289e+00, -2.267526e+00,  1.182121e+00,  7.265445e-01,  1.593104e+00,  1.420474e+00,  3.465646e+02,  4.018644e+02,  3.230573e+02,  2.758610e+02,  2.474311e+02,  2.277702e+02,  2.100609e+02,  1.915631e+02,  1.714702e+02,  1.501047e+02,  1.276107e+02,  1.045878e+02,  8.251376e+01,  6.225067e+01,  4.463728e+01,  3.038297e+01,  1.949621e+01,  1.176369e+01
  5, 45.31, -2.815220e-01, -2.841418e+00, -3.061115e+00, -2.275764e+00, -6.187526e-01,  8.620734e-01,  1.258275e+00,  7.202464e-01,  7.913694e-01,  2.045139e+03,  2.009682e+03,  1.738626e+03,  1.514323e+03,  1.289236e+03,  1.061561e+03,  8.417854e+02,  6.422366e+02,  4.689586e+02,  3.275716e+02,  2.172903e+02,  1.363631e+02,  8.212982e+01,  4.781938e+01,  2.716531e+01,  1.532356e+01,  8.605408e+00,  4.822305e+00
  5, 44.21, -2.269723e-01,  2.769866e-01,  2.860419e-01, -1.041828e+00, -3.382115e+00,  7.798115e-01,  1.710578e+00,  1.664529e+00,  1.513323e+00,  1.908937e+03,  1.678631e+03,  1.210980e+03,  8.786677e+02,  6.396239e+02,  4.710714e+02,  3.519899e+02,  2.669783e+02,  2.039395e+02,  1.562769e+02,  1.190311e+02,  8.953403e+01,  6.668886e+01,  4.896821e+01,  3.531480e+01,  2.503591e+01,  1.735915e+01,  1.175446e+01
  5, 44.58, -3.046042e+00, -2.643433e-01,  5.794807e-01, -2.025755e+00, -2.845366e+00,  1.323623e+00,  1.569323e+00,  1.807936e+00,  1.928863e+00,  5.058485e+02,  4.741270e+02,  3.715167e+02,  2.958406e+02,  2.360778e+02,  1.883343e+02,  1.499739e+02,  1.192757e+02,  9.436074e+01,  7.418956e+01,  5.752298e+01,  4.358682e+01,  3.215978e+01,  2.283130e+01,  1.544047e+01,  9.936154e+00,  6.061592e+00,  3.527929e+00
  5, 32.57, -7.264849e-01, -3.623687e+00, -3.513362e+00, -3.383503e+00, -1.579770e+00,  1.325782e+00,  1.279078e+00,  1.737422e+00,  1.387135e+00,  8.563966e+03,  6.589713e+03,  4.778976e+03,  3.567539e+03,  2.703946e+03,  2.058547e+03,  1.545037e+03,  1.128938e+03,  7.938875e+02,  5.361389e+02,  3.445501e+02,  2.091997e+02,  1.210871e+02,  6.668781e+01,  3.487202e+01,  1.747094e+01,  8.364677e+00,  3.845901e+00
  5, 43.38, -1.728811e+00, -2.436714e+00, -2.783899e+00,  5.753998e-01, -2.757779e+00,  1.726707e+00,  1.345672e+00,  1.116321e+00,  1.500772e+00,  4.401217e+03,  2.702910e+03,  1.662467e+03,  1.049220e+03,  6.447908e+02,  3.772753e+02,  2.073649e+02,  1.071946e+02,  5.174469e+01,  2.359383e+01,  1.033422e+01,  4.607006e+00,  2.332934e+00,  1.392317e+00,  9.277870e-01,  6.452978e-01,  4.459026e-01,  2.985576e-01
  5, 30.14, -3.704277e+00,  3.231697e-01,  2.580360e-01, -9.263199e-02,  2.933299e-01,  1.582574e+00,  1.709947e+00,  1.601453e+00,  9.576882e-01,  1.799259e+02,  2.165933e+02,  1.725424e+02,  1.392911e+02,  1.127615e+02,  9.133344e+01,  7.390310e+01,  5.975309e+01,  4.807979e+01,  3.846935e+01,  3.043033e+01,  2.370007e+01,  1.823852e+01,  1.382613e+01,  1.029874e+01,  7.547776e+00,  5.419777e+00,  3.808600e+00
  5, 39.05, -2.930448e-01, -3.990957e+00, -1.389358e+00, -1.964179e+00, -3.725505e+00,  1.273973e+00,  1.791307e+00,  1.503340e+00,  1.663806e+00,  3.292795e+03,  2.898567e+03,  2.219692e+03,  1.721409e+03,  1.335549e+03,  1.041726e+03,  8.231949e+02,  6.613022e+02,  5.335771e+02,  4.260892e+02,  3.304488e+02,  2.455036e+02,  1.746245e+02,  1.182452e+02,  7.588674e+01,  4.627237e+01,  2.666438e+01,  1.451798e+01
  5, 48.71, -2.471378e+00, -4.946086e-01,  1.017226e-01, -1.964003e+00, -1.549207e+00,  1.548099e+00,  1.309168e+00,  9.374479e-01,  9.930056e-01,  7.160672e+02,  3.213273e+02,  2.144622e+02,  1.629771e+02,  1.258790e+02,  9.685247e+01,  7.321231e+01,  5.400091e+01,  3.866292e+01,  2.715755e+01,  1.904162e+01,  1.372386e+01,  1.044554e+01,  8.287515e+00,  6.636875e+00,  5.224797e+00,  3.965920e+00,  2.876672e+00
  5, 38.24, -3.928145e+00, -4.726223e-01, -3.708084e+00, -1.971528e+00, -1.449496e+00,  1.492792e+00,  1.266524e+00,  8.044426e-01,  1.068407e+00,  4.882734e+02,  4.538136e+02,  3.527315e+02,  2.794264e+02,  2.247379e+02,  1.847810e+02,  1.548541e+02,  1.307210e+02,  1.092332e+02,  8.936649e+01,  7.074333e+01,  5.370748e+01,  3.913770e+01,  2.723492e+01,  1.802357e+01,  1.137094e+01,  6.808238e+00,  3.870901e+00
  5, 31.46, -5.698574e-01, -2.372394e+00, -9.353070e-01, -1.736236e+00, -2.202204e+00,  1.124258e+00,  8.330280e-01,  1.180888e+00,  1.190033e+00,  8.668293e+03,  6.983820e+03,  5.297598e+03,  4.119022e+03,  3.184652e+03,  2.416490e+03,  1.791156e+03,  1.299183e+03,  9.176198e+02,  6.301996e+02,  4.164600e+02,  2.625608e+02,  1.589923e+02,  9.217486e+01,  5.099727e+01,  2.709512e+01,  1.375342e+01,  6.674992e+00
  5, 39.64, -2.614075e-01, -7.511618e-01, -6.861816e-03, -1.592800e+00,  1.777634e-02,  1.304523e+00,  1.043546e+00,  1.517948e+00,  1.431104e+00,  3.043595e+03,  2.712431e+03,  2.088988e+03,  1.629294e+03,  1.268841e+03,  9.855282e+02,  7.642635e+02,  5.936554e+02,  4.594560e+02,  3.521093e+02,  2.632254e+02,  1.894569e+02,  1.312878e+02,  8.718988e+01,  5.542806e+01,  3.404283e+01,  2.033031e+01,  1.200664e+01
  5, 40.82, -2.151841e+00, -2.024260e+00, -3.355668e+00, -2.627065e+00, -3.965588e+00,  1.912442e+00,  1.491634e+00,  1.859288e+00,  1.246476e+00,  3.755366e+03,  1.909678e+03,  1.016064e+03,  5.751199e+02,  3.334532e+02,  1.973556e+02,  1.175095e+02,  6.970874e+01,  4.053110e+01,  2.302431e+01,  1.262694e+01,  6.630673e+00,  3.375859e+00,  1.662878e+00,  7.891939e-01,  3.639585e-01,  1.620743e-01,  6.977451e-02
  5, 38.00, -1.397080e+00, -1.198195e+00, -1.621011e+00, -1.240720e+00, -3.375875e+00,  1.689832e+00,  1.546127e+00,  1.155748e+00,  1.105667e+00,  6.617859e+03,  4.354149e+03,  2.793222e+03,  1.824818e+03,  1.180467e+03,  7.552142e+02,  4.786190e+02,  3.032429e+02,  1.921517e+02,  1.225946e+02,  7.835683e+01,  4.982933e+01,  3.154388e+01,  1.958279e+01,  1.175587e+01,  6.806272e+00,  3.766749e+00,  1.989265e+00
  5, 35.49, -3.297360e+00, -2.428920e+00, -8.559798e-02, -2.902435e+00, -3.674639e+00,  1.342625e+00,  8.578926e-01,  1.222792e+00,  8.176424e-01,  4.383888e+02,  4.079302e+02,  3.171109e+02,  2.505026e+02,  1.980593e+02,  1.567583e+02,  1.250732e+02,  1.019486e+02,  8.526969e+01,  7.283496e+01,  6.237176e+01,  5.251683e+01,  4.303245e+01,  3.397240e+01,  2.566430e+01,  1.851086e+01,  1.265693e+01,  8.173640e+00
  5, 44.41, -2.391341e+00, -1.338950e+00, -9.244660e-01, -9.339167e-01, -7.066953e-01,  1.090716e+00,  8.101610e-01,  1.523089e+00,  1.045609e+00,  1.736094e+03,  1.218026e+03,  8.631611e+02,  6.344910e+02,  4.686509e+02,  3.457578e+02,  2.537126e+02,  1.848875e+02,  1.327382e+02,  9.368364e+01,  6.447987e+01,  4.310370e+01,  2.826470e+01,  1.818780e+01,  1.148349e+01,  7.152888e+00,  4.374745e+00,  2.624296e+00
  5, 47.89, -2.589045e+00, -6.399690e-01, -2.447684e+00, -2.285471e+00, -1.216574e+00,  1.876643e+00,  1.043130e+00,  1.934722e+00,  1.660079e+00,  1.280931e+03,  4.203277e+02,  1.539942e+02,  8.131257e+01,  5.926820e+01,  5.002354e+01,  4.309542e+01,  3.645174e+01,  2.989114e+01,  2.366165e+01,  1.791437e+01,  1.285909e+01,  8.768784e+00,  5.651992e+00,  3.430957e+00,  1.972667e+00,  1.073324e+00,  5.571084e-01
