 nlayers, height, LOG10C01, LOG10C02, LOG10C03, LOG10C04, LOG10T01, LOG10T02, LOG10T03, Z01, Z02, Z03, Z04, Z05, Z06, Z07, Z08, Z09, Z10, Z11, Z12, Z13, Z14, Z15, Z16, Z17, Z18
  4, 49.79,  6.929147e-01, -2.087587e+00, -3.489196e+00, -6.023328e-01,  1.277308e+00,  1.573358e+00,  1.816726e+00,  2.546097e+02,  4.629172e+02,  3.714566e+02,  3.004116e+02,  2.434456e+02,  1.972543e+02,  1.595501e+02,  1.288341e+02,  1.033945e+02,  8.234842e+01,  6.462910e+01,  4.966295e+01,  3.739241e+01,  2.742993e+01,  1.959822e+01,  1.384226e+01,  9.859951e+00,  7.245400e+00
  4, 43.82, -2.872378e+00, -3.347370e+00,  1.055180e-01, -3.149505e+00,  1.491470e+00,  1.164803e+00,  1.967060e+00,  2.918214e+02,  1.156781e+02,  8.404875e+01,  6.664413e+01,  5.333623e+01,  4.285644e+01,  3.447595e+01,  2.775469e+01,  2.225862e+01,  1.776368e+01,  1.402287e+01,  1.090363e+01,  8.380506e+00,  6.347360e+00,  4.725513e+00,  3.463040e+00,  2.488126e+00,  1.751034e+00
  4, 34.96,  5.357366e-01, -5.557754e-01, -1.314711e+00,  5.157110e-02,  1.661524e+00,  1.998456e+00,  1.181654e+00,  1.645972e+03,  1.951963e+03,  1.553871e+03,  1.250925e+03,  1.008706e+03,  8.129984e+02,  6.539574e+02,  5.251204e+02,  4.191711e+02,  3.323173e+02,  2.600660e+02,  2.000004e+02,  1.516816e+02,  1.130617e+02,  8.258519e+01,  5.918252e+01,  4.140381e+01,  2.821536e+01
  4, 47.78, -3.533240e-01, -1.248604e+00, -3.489999e+00, -2.712746e-03,  1.373301e+00,  1.597893e+00,  1.889706e+00,  1.704731e+03,  1.538901e+03,  1.186556e+03,  9.260715e+02,  7.213393e+02,  5.600403e+02,  4.342588e+02,  3.385752e+02,  2.656142e+02,  2.095625e+02,  1.643305e+02,  1.262853e+02,  9.447233e+01,  6.800572e+01,  4.671155e+01,  3.058052e+01,  1.894666e+01,  1.107853e+01
  4, 34.95, -2.445784e+00, -1.116148e+00, -2.610615e+00, -2.261003e+00,  1.947735e+00,  1.128279e+00,  9.695156e-01,  3.250295e+03,  1.270272e+03,  5.339888e+02,  2.567918e+02,  1.442712e+02,  9.512368e+01,  6.800335e+01,  4.930534e+01,  3.494610e+01,  2.397524e+01,  1.575879e+01,  9.863630e+00,  5.936966e+00,  3.434775e+00,  1.908705e+00,  1.027563e+00,  5.343364e-01,  2.691012e-01
  4, 43.08, -1.603415e+00,  6.668538e-01, -1.816644e+00, -3.468532e+00,  7.323696e-01,  1.349823e+00,  1.386165e+00,  4.020931e+02,  5.518818e+02,  4.362649e+02,  3.504000e+02,  2.827004e+02,  2.284275e+02,  1.844883e+02,  1.489195e+02,  1.196142e+02,  9.548404e+01,  7.526376e+01,  5.826898e+01,  4.438361e+01,  3.305791e+01,  2.393755e+01,  1.688739e+01,  1.167267e+01,  8.072340e+00
  4, 36.90,  5.712147e-01, -3.507336e+00, -2.894352e+00,  4.403017e-01,  8.078507e-01,  1.250225e+00,  7.134248e-01,  1.182712e+03,  1.492318e+03,  1.176779e+03,  9.377107e+02,  7.525576e+02,  6.152203e+02,  5.187796e+02,  4.522209e+02,  4.013331e+02,  3.561084e+02,  3.103930e+02,  2.625325e+02,  2.146090e+02,  1.682991e+02,  1.257385e+02,  8.922081e+01,  5.964922e+01,  3.743957e+01
  4, 43.24,  4.347340e-02, -2.065503e+00, -3.643386e-01, -2.880520e+00,  1.707349e+00,  8.318274e-01,  1.212243e+00,  1.531853e+03,  1.536652e+03,  1.208901e+03,  9.628688e+02,  7.671958e+02,  6.101179e+02,  4.834631e+02,  3.818215e+02,  2.991643e+02,  2.322928e+02,  1.775286e+02,  1.328366e+02,  9.765346e+01,  7.022468e+01,  4.919288e+01,  3.360102e+01,  2.229137e+01,  1.441007e+01
  4, 43.79, -2.975817e+00, -3.907461e+00, -7.222163e-01, -9.809296e-01,  1.805543e+00,  1.578591e+00,  7.217649e-01,  6.562397e+02,  1.480039e+02,  5.546190e+01,  3.565853e+01,  2.695581e+01,  2.108521e+01,  1.656216e+01,  1.299809e+01,  1.012993e+01,  7.826895e+00,  5.952978e+00,  4.433550e+00,  3.245788e+00,  2.327220e+00,  1.628928e+00,  1.114992e+00,  7.427066e-01,  4.809332e-01
  4, 47.73, -3.392941e+00, -6.259539e-01, -3.013777e+00,  5.915870e-01,  6.990308e-01,  1.187723e+00,  1.596334e+00,  1.601036e+03,  1.390974e+03,  1.097863e+03,  9.016882e+02,  7.495950e+02,  6.152531e+02,  4.895202e+02,  3.745549e+02,  2.731535e+02,  1.890600e+02,  1.225868e+02,  7.354536e+01,  4.103508e+01,  2.125991e+01,  1.029934e+01,  4.842737e+00,  2.315543e+00,  1.195833e+00
  4, 33.53, -3.687358e+00, -1.486636e+00, -5.927563e-01, -1.787491e+00,  1.482207e+00,  1.684008e+00,  1.510363e+00,  1.526681e+03,  1.074556e+03,  7.309023e+02,  4.968357e+02,  3.264642e+02,  2.065582e+02,  1.267619e+02,  7.706657e+01,  4.713755e+01,  2.971928e+01,  1.958580e+01,  1.363035e+01,  1.001596e+01,  7.533896e+00,  5.611057e+00,  4.058097e+00,  2.807848e+00,  1.847482e+00
  4, 34.33, -3.842461e+00, -2.511668e+00, -1.924471e-01, -3.376922e+00,  9.909872e-01,  1.105337e+00,  8.308876e-01,  8.407503e+02,  8.265467e+02,  7.255189e+02,  6.546869e+02,  5.855631e+02,  5.117968e+02,  4.347998e+02,  3.582774e+02,  2.847806e+02,  2.177622e+02,  1.587278e+02,  1.093618e+02,  7.149064e+01,  4.415332e+01,  2.567180e+01,  1.412683e+01,  7.325387e+00,  3.585096e+00
  4, 41.23, -2.662879e+00, -3.666802e+00, -3.049422e+00, -3.817844e+00,  1.915510e+00,  1.448466e+00,  1.523135e+00,  1.947307e+03,  8.142468e+02,  3.745071e+02,  1.818986e+02,  8.768090e+01,  4.198540e+01,  1.994981e+01,  9.496308e+00,  4.491047e+00,  2.116087e+00,  9.818288e-01,  4.450189e-01,  2.004822e-01,  8.969734e-02,  3.967862e-02,  1.753197e-02,  7.691835e-03,  3.366222e-03
  4, 48.56, -3.672827e+00, -1.416051e+00, -3.545772e+00, -2.193343e+00,  1.591780e+00,  1.460879e+00,  1.693630e+00,  5.449743e+02,  4.317354e+02,  3.375705e+02,  2.670534e+02,  2.056210e+02,  1.523057e+02,  1.082555e+02,  7.409326e+01,  4.868889e+01,  3.081758e+01,  1.867466e+01,  1.079813e+01,  6.045877e+00,  3.285250e+00,  1.734058e+00,  8.984016e-01,  4.553727e-01,  2.262593e-01
  4, 30.91, -1.978939e+00, -3.898975e+00, -2.863139e+00, -3.299512e+00,  1.520039e+00,  1.395715e+00,  1.100531e+00,  8.546360e+03,  4.323349e+03,  2.158145e+03,  1.085133e+03,  5.310652e+02,  2.550007e+02,  1.205304e+02,  5.679816e+01,  2.652405e+01,  1.233110e+01,  5.647197e+00,  2.529320e+00,  1.128345e+00,  5.010887e-01,  2.205882e-01,  9.719547e-02,  4.261563e-02,  1.864643e-02
  4, 31.40, -2.935226e+00,  4.071562e-01, -3.029262e+00, -1.432830e+00,  1.646875e+00,  7.655105e-01,  1.923393e+00,  3.913211e+02,  1.347319e+02,  9.551414e+01,  7.494138e+01,  6.185863e+01,  5.425963e+01,  4.975913e+01,  4.644485e+01,  4.320929e+01,  3.968349e+01,  3.572757e+01,  3.134624e+01,  2.674390e+01,  2.205432e+01,  1.747338e+01,  1.325598e+01,  9.555030e+00,  6.511194e+00
  4, 47.11, -2.716576e+00, -5.741566e-01, -1.143375e+00, -1.539934e+00,  9.638932e-01,  1.639952e+00,  1.043342e+00,  1.219408e+03,  1.057822e+03,  8.085200e+02,  6.264683e+02,  4.844244e+02,  3.728101e+02,  2.849711e+02,  2.164707e+02,  1.627340e+02,  1.213081e+02,  8.946696e+01,  6.529068e+01,  4.742657e+01,  3.399753e+01,  2.375889e+01,  1.607024e+01,  1.040184e+01,  6.412734e+00
  4, 32.87, -1.529975e+00, -3.125077e+00, -3.346295e+00, -3.220836e+00,  1.329670e+00,  1.493320e+00,  1.856923e+00,  1.072474e+04,  6.828467e+03,  4.114923e+03,  2.414440e+03,  1.350674e+03,  7.258147e+02,  3.765758e+02,  1.909909e+02,  9.433856e+01,  4.563525e+01,  2.142017e+01,  9.694044e+00,  4.310170e+00,  1.884379e+00,  8.076846e-01,  3.433761e-01,  1.440436e-01,  5.984914e-02
  4, 49.98, -3.368152e+00, -3.344136e+00, -8.920242e-01, -1.205660e+00,  9.223901e-01,  1.518888e+00,  1.760217e+00,  3.215379e+02,  2.516308e+02,  1.916055e+02,  1.487400e+02,  1.154622e+02,  8.934669e+01,  6.877038e+01,  5.268112e+01,  4.000515e+01,  3.014885e+01,  2.244260e+01,  1.644001e+01,  1.189261e+01,  8.437048e+00,  5.826073e+00,  3.908100e+00,  2.526763e+00,  1.570418e+00
  4, 46.90, -3.547563e+00, -3.514522e+00, -4.527435e-02, -3.130496e+00,  7.542429e-01,  9.862396e-01,  1.798640e+00,  4.181181e+02,  4.519324e+02,  3.577237e+02,  2.866705e+02,  2.300397e+02,  1.844274e+02,  1.474853e+02,  1.176707e+02,  9.325608e+01,  7.333816e+01,  5.686112e+01,  4.325070e+01,  3.238083e+01,  2.376078e+01,  1.701408e+01,  1.188305e+01,  8.046797e+00,  5.291552e+00
  4, 32.75, -2.009337e+00, -3.012025e+00, -7.034350e-01, -1.892981e+00,  1.629898e+00,  1.605675e+00,  1.526286e+00,  6.970009e+03,  3.523715e+03,  1.760626e+03,  8.701661e+02,  4.109921e+02,  1.908139e+02,  9.101632e+01,  4.769249e+01,  2.843188e+01,  1.935050e+01,  1.442420e+01,  1.119787e+01,  8.729583e+00,  6.642415e+00,  4.859302e+00,  3.402956e+00,  2.264474e+00,  1.427828e+00
  4, 44.28, -1.360189e-01,  5.958983e-01, -7.586850e-01, -1.003147e+00,  1.911507e+00,  1.314329e+00,  1.406998e+00,  1.765402e+03,  1.672661e+03,  1.305482e+03,  1.031794e+03,  8.151004e+02,  6.421008e+02,  5.035232e+02,  3.931851e+02,  3.042823e+02,  2.331333e+02,  1.756034e+02,  1.293514e+02,  9.357032e+01,  6.623314e+01,  4.573872e+01,  3.089276e+01,  2.033013e+01,  1.304252e+01
  4, 44.00,  1.026098e-01, -1.240313e+00,  5.633224e-01, -3.284900e+00,  1.567126e+00,  1.162067e+00,  1.582005e+00,  1.319102e+03,  1.362878e+03,  1.075192e+03,  8.585988e+02,  6.860811e+02,  5.473371e+02,  4.352181e+02,  3.450032e+02,  2.714086e+02,  2.116505e+02,  1.625029e+02,  1.222077e+02,  9.036960e+01,  6.557327e+01,  4.673478e+01,  3.294783e+01,  2.292479e+01,  1.565047e+01
  4, 40.50, -1.954934e+00, -2.857834e+00, -9.042072e-01, -3.965591e+00,  8.410873e-01,  1.954794e+00,  1.667899e+00,  3.396555e+03,  1.142387e+03,  3.873702e+02,  1.479412e+02,  6.466686e+01,  3.487775e+01,  2.248742e+01,  1.609648e+01,  1.215862e+01,  9.563677e+00,  7.708847e+00,  6.225640e+00,  4.946452e+00,  3.798601e+00,  2.790702e+00,  1.956546e+00,  1.300016e+00,  8.161631e-01
  4, 33.71,  6.869385e-01,  3.647362e-01, -5.306223e-01, -1.630539e+00,  1.214533e+00,  1.554928e+00,  1.044987e+00,  1.446400e+03,  1.878144e+03,  1.499085e+03,  1.209041e+03,  9.768671e+02,  7.890001e+02,  6.360543e+02,  5.118739e+02,  4.094651e+02,  3.252155e+02,  2.548200e+02,  1.960066e+02,  1.485247e+02,  1.106344e+02,  8.103945e+01,  5.872247e+01,  4.207686e+01,  2.980840e+01
  4, 44.25, -3.502786e+00,  3.806878e-01, -3.265700e-02, -6.244407e-01,  1.593605e+00,  1.042991e+00,  9.504302e-01,  7.063819e+01,  9.238976e+01,  7.287103e+01,  5.819941e+01,  4.651207e+01,  3.707973e+01,  2.943612e+01,  2.331487e+01,  1.841364e+01,  1.456846e+01,  1.155407e+01,  9.215496e+00,  7.454157e+00,  6.099825e+00,  5.013467e+00,  4.104718e+00,  3.306360e+00,  2.596385e+00
  4, 37.84,  4.526001e-01, -2.776169e+00, -3.432679e+00,  5.726515e-01,  1.255469e+00,  1.647412e+00,  8.417803e-01,  1.373897e+03,  1.605203e+03,  1.273669e+03,  1.021602e+03,  8.200642e+02,  6.572096e+02,  5.248350e+02,  4.175501e+02,  3.292669e+02,  2.569138e+02,  1.970957e+02,  1.485366e+02,  1.115571e+02,  8.443688e+01,  6.482546e+01,  5.028262e+01,  3.860345e+01,  2.876666e+01
  4, 43.75, -3.440865e-01, -3.356264e+00, -1.142990e-01,  6.796207e-03,  1.800474e+00,  1.229128e+00,  1.299306e+00,  2.337382e+03,  2.078076e+03,  1.599057e+03,  1.246036e+03,  9.690767e+02,  7.503976e+02,  5.774995e+02,  4.419200e+02,  3.345752e+02,  2.503577e+02,  1.837762e+02,  1.315895e+02,  9.236391e+01,  6.339005e+01,  4.251472e+01,  2.802790e+01,  1.809138e+01,  1.138294e+01
  4, 31.17, -1.427595e+00, -2.736988e+00, -3.537596e+00,  3.981950e-01,  1.247771e+00,  9.909060e-01,  1.327012e+00,  1.251268e+04,  7.757263e+03,  4.387642e+03,  2.343873e+03,  1.152390e+03,  5.278116e+02,  2.312125e+02,  1.039734e+02,  5.204284e+01,  3.086174e+01,  2.095031e+01,  1.517600e+01,  1.125406e+01,  8.346845e+00,  6.134681e+00,  4.464250e+00,  3.199986e+00,  2.255993e+00
  4, 32.53, -3.589049e+00, -2.195987e-01, -1.072760e+00, -4.452700e-01,  1.946376e+00,  1.820038e+00,  1.024013e+00,  1.490297e+02,  4.888556e+01,  3.644006e+01,  2.908213e+01,  2.335358e+01,  1.879804e+01,  1.513246e+01,  1.218037e+01,  9.759693e+00,  7.776179e+00,  6.123288e+00,  4.743651e+00,  3.626608e+00,  2.725530e+00,  2.006539e+00,  1.449011e+00,  1.024193e+00,  7.112634e-01
  4, 45.26, -2.121936e+00, -1.524138e+00, -2.355130e+00, -3.351819e+00,  1.342872e+00,  1.343177e+00,  1.019383e+00,  2.560099e+03,  1.574750e+03,  1.073844e+03,  7.551384e+02,  5.128281e+02,  3.332111e+02,  2.072987e+02,  1.244015e+02,  7.177954e+01,  3.997706e+01,  2.130978e+01,  1.080506e+01,  5.292652e+00,  2.505439e+00,  1.143694e+00,  5.091612e-01,  2.200120e-01,  9.256075e-02
  4, 35.01, -2.328323e+00, -2.380363e-01,  6.776408e-01, -3.634047e+00,  1.948677e+00,  1.367589e+00,  1.855922e+00,  3.929152e+03,  1.654728e+03,  7.052854e+02,  3.023300e+02,  1.267808e+02,  5.642924e+01,  2.937691e+01,  1.860925e+01,  1.338037e+01,  1.010476e+01,  7.585003e+00,  5.495889e+00,  3.821659e+00,  2.536625e+00,  1.609611e+00,  9.911158e-01,  5.995728e-01,  3.630898e-01
  4, 37.86, -6.137740e-01, -2.796909e+00, -4.650605e-02, -3.695685e+00,  8.821849e-01,  8.776965e-01,  7.272044e-01,  5.615326e+03,  4.647746e+03,  3.394557e+03,  2.396776e+03,  1.643054e+03,  1.130915e+03,  8.082378e+02,  6.072963e+02,  4.682933e+02,  3.598038e+02,  2.678341e+02,  1.899776e+02,  1.284676e+02,  8.241078e+01,  4.995673e+01,  2.873314e+01,  1.560183e+01,  8.001033e+00
  4, 35.06, -1.305005e+00, -2.591065e+00, -2.869427e+00, -1.000749e+00,  1.855971e+00,  7.445311e-01,  1.437671e+00,  8.245880e+03,  5.482426e+03,  3.547645e+03,  2.340674e+03,  1.535421e+03,  1.001877e+03,  6.515473e+02,  4.247492e+02,  2.753733e+02,  1.764231e+02,  1.097803e+02,  6.551946e+01,  3.780673e+01,  2.109815e+01,  1.142038e+01,  6.086532e+00,  3.205178e+00,  1.681048e+00
  4, 33.57, -2.670727e+00, -3.601229e+00, -7.387038e-01, -3.260856e+00,  1.490743e+00,  1.376989e+00,  1.734833e+00,  1.258043e+03,  3.766312e+02,  2.226852e+02,  1.650491e+02,  1.258248e+02,  9.650383e+01,  7.397163e+01,  5.657767e+01,  4.296636e+01,  3.248869e+01,  2.448155e+01,  1.844841e+01,  1.397216e+01,  1.050106e+01,  7.699418e+00,  5.447712e+00,  3.675378e+00,  2.352745e+00
  4, 46.16, -1.998354e+00, -2.372290e+00, -3.566580e+00, -2.408638e+00,  1.794945e+00,  1.313076e+00,  8.938681e-01,  3.305582e+03,  1.881007e+03,  1.097626e+03,  6.669799e+02,  4.023598e+02,  2.388863e+02,  1.391767e+02,  8.010098e+01,  4.533495e+01,  2.532595e+01,  1.384917e+01,  7.373650e+00,  3.877321e+00,  2.011357e+00,  1.026041e+00,  5.185363e-01,  2.579579e-01,  1.263211e-01
  4, 32.15, -3.566899e-01, -9.355519e-01,  5.306037e-01, -2.410505e+00,  1.672165e+00,  7.399229e-01,  1.255787e+00,  6.812366e+03,  5.708088e+03,  4.304824e+03,  3.287135e+03,  2.500719e+03,  1.890923e+03,  1.418806e+03,  1.057420e+03,  7.789537e+02,  5.669866e+02,  4.049131e+02,  2.822587e+02,  1.929206e+02,  1.282514e+02,  8.199171e+01,  5.009221e+01,  2.884645e+01,  1.557063e+01
  4, 47.62,  6.075244e-01, -3.040509e+00, -1.130427e+00, -1.104635e+00,  1.812882e+00,  1.734941e+00,  1.370684e+00,  3.907362e+02,  6.017650e+02,  4.822490e+02,  3.900382e+02,  3.161628e+02,  2.563268e+02,  2.075582e+02,  1.679104e+02,  1.351666e+02,  1.081865e+02,  8.560278e+01,  6.668534e+01,  5.132709e+01,  3.891474e+01,  2.898954e+01,  2.124836e+01,  1.526134e+01,  1.073102e+01
  4, 42.79, -1.210456e-01, -1.349731e+00, -3.214204e+00, -2.902512e+00,  9.575936e-01,  1.874248e+00,  7.769102e-01,  1.933248e+03,  1.835793e+03,  1.457987e+03,  1.204069e+03,  1.021976e+03,  8.782785e+02,  7.505099e+02,  6.301633e+02,  5.148742e+02,  4.076672e+02,  3.101099e+02,  2.249281e+02,  1.560096e+02,  1.030334e+02,  6.456537e+01,  3.853736e+01,  2.181089e+01,  1.171264e+01
  4, 30.27, -1.304175e+00, -9.478544e-01, -3.678207e+00, -3.516214e+00,  1.126741e+00,  1.581191e+00,  1.754332e+00,  1.074767e+04,  6.656533e+03,  4.160698e+03,  2.749490e+03,  1.849743e+03,  1.258456e+03,  8.652438e+02,  6.039591e+02,  4.239441e+02,  2.958983e+02,  2.010945e+02,  1.309635e+02,  8.188994e+01,  4.891832e+01,  2.781025e+01,  1.512579e+01,  7.827683e+00,  3.855303e+00
  4, 47.27, -5.535233e-01, -2.836209e+00, -1.378862e+00,  4.042141e-01,  1.209225e+00,  1.591140e+00,  1.991657e+00,  2.179120e+03,  1.869712e+03,  1.441115e+03,  1.151308e+03,  9.416755e+02,  7.764913e+02,  6.323771e+02,  5.021414e+02,  3.848672e+02,  2.839196e+02,  1.998697e+02,  1.333212e+02,  8.478657e+01,  5.125132e+01,  2.934257e+01,  1.597848e+01,  8.213797e+00,  3.974456e+00
  4, 32.48, -1.763772e+00, -3.684931e+00, -1.252516e+00, -2.991793e+00,  1.196552e+00,  1.861321e+00,  9.122370e-01,  9.790414e+03,  4.680960e+03,  2.109193e+03,  9.729881e+02,  4.572292e+02,  2.272624e+02,  1.203107e+02,  6.686033e+01,  3.753888e+01,  2.087676e+01,  1.127347e+01,  5.853235e+00,  2.962993e+00,  1.461797e+00,  7.011289e-01,  3.301468e-01,  1.518907e-01,  6.843458e-02
  4, 33.98,  2.219390e-01, -1.297677e+00,  6.196219e-01, -2.289103e+00,  1.797968e+00,  1.555960e+00,  1.894950e+00,  2.944936e+03,  2.956964e+03,  2.327419e+03,  1.854694e+03,  1.478617e+03,  1.176613e+03,  9.330044e+02,  7.374207e+02,  5.782937e+02,  4.494972e+02,  3.439768e+02,  2.578414e+02,  1.900361e+02,  1.372024e+02,  9.671402e+01,  6.665187e+01,  4.466588e+01,  2.904279e+01
  4, 39.31, -3.867658e-01, -5.127967e-01, -1.959846e+00, -2.190715e-01,  1.681210e+00,  1.845339e+00,  1.291494e+00,  3.559209e+03,  3.065405e+03,  2.335390e+03,  1.801585e+03,  1.385782e+03,  1.060277e+03,  8.054677e+02,  6.079358e+02,  4.535488e+02,  3.341628e+02,  2.413078e+02,  1.698788e+02,  1.172962e+02,  7.923891e+01,  5.224775e+01,  3.371796e+01,  2.116869e+01,  1.290393e+01
  4, 48.49, -3.374704e+00, -1.755858e+00, -8.197847e-01, -2.060692e+00,  1.792690e+00,  1.324274e+00,  1.262323e+00,  3.013884e+02,  1.396511e+02,  8.144884e+01,  5.521117e+01,  4.158151e+01,  3.389195e+01,  2.870583e+01,  2.444289e+01,  2.047775e+01,  1.672946e+01,  1.319629e+01,  9.968969e+00,  7.220914e+00,  4.989645e+00,  3.275718e+00,  2.048420e+00,  1.214579e+00,  6.832378e-01
  4, 31.78, -1.085508e+00, -3.821530e+00, -2.869614e+00, -3.236104e-01,  9.085888e-01,  8.387214e-01,  1.511544e+00,  1.486985e+04,  9.852000e+03,  5.820774e+03,  3.252065e+03,  1.691759e+03,  8.337540e+02,  4.005819e+02,  1.986537e+02,  1.067399e+02,  6.427914e+01,  4.239991e+01,  2.932988e+01,  2.070556e+01,  1.458775e+01,  1.014146e+01,  6.945017e+00,  4.653591e+00,  3.044254e+00
  4, 35.79, -2.955415e+00, -2.552787e+00, -2.143829e+00, -8.437546e-01,  1.016206e+00,  1.284821e+00,  1.323704e+00,  1.399029e+03,  5.651630e+02,  3.199205e+02,  2.222221e+02,  1.631763e+02,  1.221150e+02,  9.191741e+01,  6.931886e+01,  5.198080e+01,  3.867035e+01,  2.830401e+01,  2.025930e+01,  1.424450e+01,  9.799802e+00,  6.574083e+00,  4.310237e+00,  2.747817e+00,  1.701859e+00
  4, 48.13, -9.289781e-01, -3.409781e+00, -1.042116e+00, -3.631474e+00,  1.934841e+00,  1.778127e+00,  1.779971e+00,  2.783967e+03,  2.183185e+03,  1.589610e+03,  1.172048e+03,  8.590979e+02,  6.246811e+02,  4.499195e+02,  3.214884e+02,  2.266858e+02,  1.577223e+02,  1.075520e+02,  7.170699e+01,  4.727865e+01,  3.078422e+01,  1.965728e+01,  1.225048e+01,  7.352408e+00,  4.228586e+00
  4, 33.65, -3.981322e+00, -2.493527e+00, -2.706972e+00, -1.037815e+00,  1.295522e+00,  8.283193e-01,  1.076384e+00,  9.114838e+02,  6.682910e+02,  4.898811e+02,  3.672620e+02,  2.750515e+02,  2.050581e+02,  1.518297e+02,  1.117291e+02,  8.127195e+01,  5.839251e+01,  4.111271e+01,  2.820279e+01,  1.896350e+01,  1.245646e+01,  7.968137e+00,  4.980517e+00,  3.026500e+00,  1.787147e+00
  4, 33.91, -3.164586e+00, -1.152893e+00, -4.737018e-01, -2.130703e-01,  1.191231e+00,  1.817570e+00,  9.639236e-01,  2.994081e+03,  2.199636e+03,  1.547027e+03,  1.104708e+03,  7.842556e+02,  5.524347e+02,  3.851722e+02,  2.655312e+02,  1.790345e+02,  1.174168e+02,  7.395141e+01,  4.440613e+01,  2.578140e+01,  1.459280e+01,  8.158591e+00,  4.614956e+00,  2.662353e+00,  1.572428e+00
  4, 32.95, -5.297652e-01, -1.302093e+00,  5.898887e-01, -3.565677e+00,  1.490498e+00,  7.482923e-01,  1.397691e+00,  7.273081e+03,  5.875371e+03,  4.357202e+03,  3.272658e+03,  2.447299e+03,  1.818826e+03,  1.341943e+03,  9.829831e+02,  7.075646e+02,  4.958763e+02,  3.323232e+02,  2.099934e+02,  1.257830e+02,  7.152096e+01,  3.893577e+01,  2.080881e+01,  1.107771e+01,  5.959601e+00
  4, 45.70, -8.779510e-01, -2.483396e+00, -3.558114e+00, -3.543519e+00,  1.171921e+00,  1.708032e+00,  1.405198e+00,  3.339507e+03,  2.792026e+03,  2.220999e+03,  1.775460e+03,  1.376703e+03,  1.024445e+03,  7.296857e+02,  4.989008e+02,  3.261406e+02,  2.042039e+02,  1.214431e+02,  6.816131e+01,  3.654520e+01,  1.870705e+01,  9.124013e+00,  4.282401e+00,  1.925247e+00,  8.310817e-01
  4, 41.33,  1.236092e-01, -3.549127e+00, -2.315204e+00, -2.028605e-01,  1.460283e+00,  1.357966e+00,  1.283897e+00,  1.622211e+03,  1.657802e+03,  1.305446e+03,  1.040415e+03,  8.293893e+02,  6.597436e+02,  5.227121e+02,  4.125012e+02,  3.226344e+02,  2.497090e+02,  1.898669e+02,  1.412338e+02,  1.036856e+02,  7.556885e+01,  5.504501e+01,  4.020878e+01,  2.905981e+01,  2.044514e+01
  4, 45.75, -1.429761e+00, -2.627829e+00, -6.127199e-02, -8.480651e-01,  8.276794e-01,  1.235424e+00,  1.371863e+00,  3.220235e+03,  1.413699e+03,  5.977595e+02,  3.137332e+02,  2.022159e+02,  1.468671e+02,  1.113312e+02,  8.560164e+01,  6.586231e+01,  5.065947e+01,  3.891402e+01,  2.996818e+01,  2.333481e+01,  1.825040e+01,  1.415792e+01,  1.077625e+01,  7.939773e+00,  5.618478e+00
  4, 43.80, -1.256769e+00, -3.461354e+00, -3.662507e+00, -2.656120e+00,  8.335096e-01,  1.909079e+00,  1.294897e+00,  6.907708e+03,  4.286960e+03,  2.400382e+03,  1.295542e+03,  6.639545e+02,  3.276304e+02,  1.573058e+02,  7.495119e+01,  3.548887e+01,  1.688293e+01,  8.028788e+00,  3.803997e+00,  1.827384e+00,  8.870665e-01,  4.318728e-01,  2.116285e-01,  1.033437e-01,  5.014830e-02
  4, 35.99, -4.145188e-01, -2.569948e+00, -2.530863e+00, -1.893055e+00,  1.716394e+00,  1.212974e+00,  1.659155e+00,  4.928653e+03,  4.149536e+03,  3.133491e+03,  2.395556e+03,  1.824496e+03,  1.380899e+03,  1.036719e+03,  7.725855e+02,  5.684430e+02,  4.125355e+02,  2.930580e+02,  2.029711e+02,  1.384965e+02,  9.339195e+01,  6.228125e+01,  4.106447e+01,  2.639593e+01,  1.635464e+01
  4, 42.80, -3.154568e+00, -1.665266e+00, -6.238576e-01, -1.279532e+00,  1.998064e+00,  1.899188e+00,  8.813405e-01,  5.131500e+02,  1.589466e+02,  8.812023e+01,  6.069469e+01,  4.326370e+01,  3.074012e+01,  2.134384e+01,  1.441612e+01,  9.478327e+00,  6.171017e+00,  4.031189e+00,  2.675274e+00,  1.824296e+00,  1.261201e+00,  8.686357e-01,  5.906325e-01,  3.919401e-01,  2.527389e-01
  4, 40.63, -1.246916e+00, -3.568053e+00, -3.539298e+00, -6.152271e-01,  1.155194e+00,  1.377657e+00,  1.572697e+00,  6.776950e+03,  5.000891e+03,  3.372012e+03,  2.169224e+03,  1.308883e+03,  7.432361e+02,  3.989996e+02,  2.057855e+02,  1.029318e+02,  5.150306e+01,  2.656889e+01,  1.463150e+01,  8.826735e+00,  5.685081e+00,  3.767164e+00,  2.512998e+00,  1.657354e+00,  1.073182e+00
  4, 30.81, -7.218580e-01, -2.457858e+00, -2.604150e+00, -6.286446e-01,  1.306136e+00,  1.270686e+00,  1.336854e+00,  1.012367e+04,  7.733800e+03,  5.593831e+03,  4.168980e+03,  3.145904e+03,  2.368916e+03,  1.746144e+03,  1.246422e+03,  8.528777e+02,  5.588067e+02,  3.475544e+02,  2.040427e+02,  1.146224e+02,  6.192368e+01,  3.243234e+01,  1.683000e+01,  8.732322e+00,  4.578231e+00
