 nlayers, height, LOG10C01, Z01, Z02, Z03, Z04, Z05, Z06, Z07, Z08, Z09, Z10, Z11, Z12, Z13, Z14, Z15, Z16, Z17, Z18
  1, 37.27, -8.059401e-02,  3.094232e+03,  2.866159e+03,  2.228114e+03,  1.754077e+03,  1.379633e+03,  1.081547e+03,  8.435869e+02,  6.548889e+02,  5.035715e+02,  3.831387e+02,  2.863785e+02,  2.091553e+02,  1.499057e+02,  1.050475e+02,  7.173957e+01,  4.784752e+01,  3.101202e+01,  1.951577e+01
  1, 31.16, -9.024180e-01,  1.064384e+04,  7.758867e+03,  5.381369e+03,  3.783846e+03,  2.640641e+03,  1.826405e+03,  1.250767e+03,  8.504924e+02,  5.711414e+02,  3.789173e+02,  2.462637e+02,  1.558603e+02,  9.686594e+01,  5.894207e+01,  3.500261e+01,  2.037970e+01,  1.156954e+01,  6.402139e+00
  1, 46.22, -1.245905e+00,  3.696194e+03,  2.654522e+03,  1.821462e+03,  1.268495e+03,  8.772024e+02,  6.015593e+02,  4.087129e+02,  2.759254e+02,  1.840864e+02,  1.214107e+02,  7.848322e+01,  4.942826e+01,  3.058499e+01,  1.853852e+01,  1.097102e+01,  6.368314e+00,  3.605598e+00,  1.990474e+00
  1, 30.89, -3.957097e+00,  1.454081e+02,  2.697734e+01,  9.831165e+00,  4.466293e+00,  2.140609e+00,  1.065039e+00,  5.439533e-01,  2.854230e-01,  1.518617e-01,  8.172978e-02,  4.388517e-02,  2.328067e-02,  1.233640e-02,  6.497826e-03,  3.382235e-03,  1.750133e-03,  8.931585e-04,  4.504337e-04
  1, 45.92,  1.562777e-01,  1.033805e+03,  1.110761e+03,  8.792347e+02,  7.043266e+02,  5.648109e+02,  4.524108e+02,  3.613885e+02,  2.879633e+02,  2.278859e+02,  1.789316e+02,  1.385008e+02,  1.051794e+02,  7.865063e+01,  5.770541e+01,  4.141200e+01,  2.910916e+01,  1.994541e+01,  1.330531e+01
  1, 43.46, -1.655533e+00,  4.463422e+03,  2.790598e+03,  1.723283e+03,  1.091956e+03,  6.896357e+02,  4.338535e+02,  2.716343e+02,  1.699479e+02,  1.055708e+02,  6.514524e+01,  3.955107e+01,  2.346790e+01,  1.374113e+01,  7.914323e+00,  4.466473e+00,  2.482246e+00,  1.350056e+00,  7.182206e-01
  1, 49.10, -3.809334e-01,  1.600505e+03,  1.443246e+03,  1.114695e+03,  8.718723e+02,  6.809040e+02,  5.296774e+02,  4.096967e+02,  3.152334e+02,  2.400977e+02,  1.808429e+02,  1.337216e+02,  9.654082e+01,  6.836628e+01,  4.731740e+01,  3.190451e+01,  2.100739e+01,  1.344077e+01,  8.349738e+00
  1, 32.61,  2.893826e-01,  3.116738e+03,  3.178184e+03,  2.505724e+03,  1.999960e+03,  1.597251e+03,  1.273519e+03,  1.012052e+03,  8.018100e+02,  6.304482e+02,  4.914551e+02,  3.772969e+02,  2.838384e+02,  2.100215e+02,  1.522859e+02,  1.078591e+02,  7.473102e+01,  5.040274e+01,  3.305133e+01
  1, 47.90,  4.727454e-01,  5.061592e+02,  6.829538e+02,  5.458126e+02,  4.406753e+02,  3.565064e+02,  2.883942e+02,  2.329398e+02,  1.879152e+02,  1.507887e+02,  1.202543e+02,  9.475315e+01,  7.345072e+01,  5.621415e+01,  4.234042e+01,  3.130092e+01,  2.274133e+01,  1.616779e+01,  1.123496e+01
  1, 44.90, -3.355868e+00,  4.369421e+02,  1.332615e+02,  5.516689e+01,  2.644774e+01,  1.320408e+01,  6.788555e+00,  3.562804e+00,  1.912403e+00,  1.037406e+00,  5.677349e-01,  3.093374e-01,  1.662857e-01,  8.912911e-02,  4.743038e-02,  2.491781e-02,  1.299248e-02,  6.672631e-03,  3.374836e-03
  1, 46.71, -3.424979e+00,  3.602831e+02,  1.078735e+02,  4.438351e+01,  2.121093e+01,  1.056388e+01,  5.420518e+00,  2.840168e+00,  1.522428e+00,  8.248911e-01,  4.509762e-01,  2.455013e-01,  1.318650e-01,  7.063015e-02,  3.756286e-02,  1.972292e-02,  1.027889e-02,  5.276802e-03,  2.668058e-03
  1, 41.06, -2.105622e+00,  3.887504e+03,  2.021759e+03,  1.092951e+03,  6.224360e+02,  3.574501e+02,  2.065846e+02,  1.198429e+02,  7.006594e+01,  4.094568e+01,  2.391548e+01,  1.380861e+01,  7.822269e+00,  4.392203e+00,  2.435755e+00,  1.328012e+00,  7.154931e-01,  3.783433e-01,  1.962147e-01
  1, 38.83, -8.483288e-01,  5.322926e+03,  4.093167e+03,  2.945016e+03,  2.146002e+03,  1.553730e+03,  1.115521e+03,  7.931548e+02,  5.595975e+02,  3.897087e+02,  2.678722e+02,  1.802592e+02,  1.180670e+02,  7.583039e+01,  4.761222e+01,  2.913429e+01,  1.744689e+01,  1.017129e+01,  5.770872e+00
  1, 44.63, -2.413716e+00,  2.353087e+03,  1.106699e+03,  5.610966e+02,  3.050100e+02,  1.684143e+02,  9.411543e+01,  5.302260e+01,  3.022462e+01,  1.727336e+01,  9.892368e+00,  5.611736e+00,  3.128232e+00,  1.731497e+00,  9.480175e-01,  5.109415e-01,  2.724663e-01,  1.427533e-01,  7.342864e-02
  1, 30.03, -6.687057e-01,  1.061174e+04,  8.159474e+03,  5.871534e+03,  4.277893e+03,  3.095848e+03,  2.220998e+03,  1.577454e+03,  1.111416e+03,  7.727196e+02,  5.301328e+02,  3.559792e+02,  2.326076e+02,  1.490193e+02,  9.331974e+01,  5.694768e+01,  3.400925e+01,  1.977250e+01,  1.118767e+01
  1, 40.59, -3.449967e+00,  3.922365e+02,  1.093733e+02,  4.398328e+01,  2.077964e+01,  1.025810e+01,  5.226202e+00,  2.722089e+00,  1.451879e+00,  7.833125e-01,  4.266677e-01,  2.315159e-01,  1.239914e-01,  6.624350e-02,  3.515048e-02,  1.841891e-02,  9.582592e-03,  4.911955e-03,  2.480976e-03
  1, 48.67, -1.981713e+00,  2.940188e+03,  1.689958e+03,  9.803632e+02,  5.899531e+02,  3.555787e+02,  2.144490e+02,  1.292165e+02,  7.811549e+01,  4.703741e+01,  2.821921e+01,  1.669503e+01,  9.671386e+00,  5.540994e+00,  3.129070e+00,  1.734362e+00,  9.483335e-01,  5.082147e-01,  2.667617e-01
  1, 49.93, -3.856162e+00,  1.253031e+02,  3.082908e+01,  1.197791e+01,  5.571167e+00,  2.717811e+00,  1.371515e+00,  7.087278e-01,  3.755278e-01,  2.014653e-01,  1.092057e-01,  5.900498e-02,  3.148016e-02,  1.676258e-02,  8.868326e-03,  4.634674e-03,  2.405819e-03,  1.230864e-03,  6.210124e-04
  1, 35.46, -2.372686e-02,  3.452241e+03,  3.218440e+03,  2.505406e+03,  1.975066e+03,  1.555778e+03,  1.221637e+03,  9.545584e+02,  7.424573e+02,  5.720846e+02,  4.362244e+02,  3.268310e+02,  2.393112e+02,  1.719797e+02,  1.208530e+02,  8.277279e+01,  5.536859e+01,  3.599372e+01,  2.271852e+01
  1, 31.89,  1.834528e-01,  3.888312e+03,  3.786725e+03,  2.969613e+03,  2.358097e+03,  1.872526e+03,  1.483503e+03,  1.170583e+03,  9.202027e+02,  7.173109e+02,  5.538704e+02,  4.207189e+02,  3.127493e+02,  2.284139e+02,  1.632863e+02,  1.138819e+02,  7.762196e+01,  5.144969e+01,  3.312652e+01
  1, 47.73, -2.065426e+00,  2.911573e+03,  1.612039e+03,  9.103248e+02,  5.362072e+02,  3.171193e+02,  1.880641e+02,  1.116247e+02,  6.658766e+01,  3.961829e+01,  2.351434e+01,  1.377595e+01,  7.908674e+00,  4.494353e+00,  2.519451e+00,  1.387167e+00,  7.539517e-01,  4.018536e-01,  2.098990e-01
  1, 43.82,  1.007513e-01,  1.344475e+03,  1.386147e+03,  1.093582e+03,  8.733625e+02,  6.979766e+02,  5.569467e+02,  4.430018e+02,  3.513398e+02,  2.765874e+02,  2.159127e+02,  1.660348e+02,  1.251547e+02,  9.281983e+01,  6.748379e+01,  4.794505e+01,  3.333637e+01,  2.257395e+01,  1.486924e+01
  1, 35.74, -3.688055e+00,  2.510540e+02,  5.830852e+01,  2.231794e+01,  1.031469e+01,  5.007631e+00,  2.517265e+00,  1.296607e+00,  6.851767e-01,  3.667444e-01,  1.984025e-01,  1.070130e-01,  5.700375e-02,  3.031212e-02,  1.601726e-02,  8.361607e-03,  4.336487e-03,  2.216956e-03,  1.118135e-03
  1, 39.89, -1.912223e+00,  4.849074e+03,  2.697756e+03,  1.527973e+03,  9.018746e+02,  5.342494e+02,  3.172436e+02,  1.884978e+02,  1.125406e+02,  6.700608e+01,  3.979241e+01,  2.332368e+01,  1.339540e+01,  7.614919e+00,  4.269976e+00,  2.351530e+00,  1.278351e+00,  6.814678e-01,  3.559973e-01
  1, 41.57, -2.466322e+00,  2.481023e+03,  1.113219e+03,  5.487759e+02,  2.925404e+02,  1.589305e+02,  8.760444e+01,  4.877245e+01,  2.751992e+01,  1.558770e+01,  8.857171e+00,  4.989316e+00,  2.763603e+00,  1.521025e+00,  8.285903e-01,  4.445500e-01,  2.361079e-01,  1.232580e-01,  6.319900e-02
  1, 36.46,  6.431409e-01,  1.147365e+03,  1.503826e+03,  1.201110e+03,  9.693798e+02,  7.838936e+02,  6.338193e+02,  5.116611e+02,  4.125047e+02,  3.307680e+02,  2.635702e+02,  2.074755e+02,  1.606442e+02,  1.227786e+02,  9.232782e+01,  6.812449e+01,  4.938390e+01,  3.501590e+01,  2.425645e+01
  1, 37.94,  1.040982e-01,  2.304533e+03,  2.279930e+03,  1.791096e+03,  1.424666e+03,  1.133455e+03,  8.999001e+02,  7.117928e+02,  5.610439e+02,  4.386568e+02,  3.398450e+02,  2.591270e+02,  1.934619e+02,  1.419735e+02,  1.020331e+02,  7.157954e+01,  4.909832e+01,  3.276654e+01,  2.125162e+01
  1, 33.12, -7.471147e-02,  4.644846e+03,  4.206339e+03,  3.254217e+03,  2.549519e+03,  1.994539e+03,  1.554345e+03,  1.204470e+03,  9.284528e+02,  7.084377e+02,  5.345341e+02,  3.959179e+02,  2.862863e+02,  2.030206e+02,  1.406806e+02,  9.494593e+01,  6.255861e+01,  4.004121e+01,  2.487702e+01
  1, 42.28, -2.556208e+00,  2.117321e+03,  9.187086e+02,  4.444159e+02,  2.339131e+02,  1.257631e+02,  6.871965e+01,  3.797330e+01,  2.128994e+01,  1.199191e+01,  6.780834e+00,  3.803133e+00,  2.098312e+00,  1.150847e+00,  6.249966e-01,  3.343881e-01,  1.771627e-01,  9.228319e-02,  4.722617e-02
  1, 46.99,  3.819622e-01,  6.513175e+02,  8.078169e+02,  6.440035e+02,  5.190086e+02,  4.190222e+02,  3.381880e+02,  2.724524e+02,  2.191553e+02,  1.752815e+02,  1.392707e+02,  1.092694e+02,  8.428248e+01,  6.413759e+01,  4.799366e+01,  3.521457e+01,  2.536776e+01,  1.786111e+01,  1.227652e+01
  1, 41.91, -3.342480e+00,  4.835510e+02,  1.443474e+02,  5.931676e+01,  2.832780e+01,  1.410059e+01,  7.231982e+00,  3.787855e+00,  2.029758e+00,  1.099465e+00,  6.009407e-01,  3.270672e-01,  1.756415e-01,  9.406160e-02,  5.001658e-02,  2.625828e-02,  1.368323e-02,  7.023724e-03,  3.551048e-03
  1, 46.63, -2.894012e+00,  1.049424e+03,  4.051949e+02,  1.846251e+02,  9.351420e+01,  4.874574e+01,  2.596044e+01,  1.403507e+01,  7.724122e+00,  4.281207e+00,  2.387060e+00,  1.322229e+00,  7.213646e-01,  3.917267e-01,  2.108725e-01,  1.119333e-01,  5.889187e-02,  3.048676e-02,  1.551857e-02
  1, 39.09, -3.094083e+00,  8.883316e+02,  2.916587e+02,  1.239453e+02,  6.025724e+01,  3.041021e+01,  1.577190e+01,  8.338195e+00,  4.503144e+00,  2.455634e+00,  1.349982e+00,  7.384931e-01,  3.984013e-01,  2.142145e-01,  1.143110e-01,  6.020316e-02,  3.145826e-02,  1.618657e-02,  8.198390e-03
