 nlayers, height, LOG10C01, LOG10C02, LOG10C03, LOG10T01, LOG10T02, Z01, Z02, Z03, Z04, Z05, Z06, Z07, Z08, Z09, Z10, Z11, Z12, Z13, Z14, Z15, Z16, Z17, Z18
  3, 31.84, -3.284098e+00, -2.748811e-01, -1.726613e+00,  7.974182e-01,  1.039652e+00,  3.528340e+03,  3.120286e+03,  2.443148e+03,  1.989562e+03,  1.660159e+03,  1.394774e+03,  1.156842e+03,  9.362715e+02,  7.324658e+02,  5.520777e+02,  3.973357e+02,  2.709787e+02,  1.759895e+02,  1.084878e+02,  6.330605e+01,  3.518175e+01,  1.855267e+01,  9.304063e+00
  3, 41.74, -6.448720e-01, -2.549521e+00, -1.465385e+00,  1.612614e+00,  1.676113e+00,  3.640837e+03,  2.976212e+03,  2.216281e+03,  1.670639e+03,  1.253187e+03,  9.332669e+02,  6.892648e+02,  5.067077e+02,  3.707800e+02,  2.713431e+02,  1.973123e+02,  1.409976e+02,  9.849808e+01,  6.638213e+01,  4.275610e+01,  2.632597e+01,  1.540214e+01,  8.557823e+00
  3, 35.30, -7.985644e-01, -2.598687e+00, -3.031261e+00,  1.778890e+00,  1.165603e+00,  6.972420e+03,  5.335510e+03,  3.826294e+03,  2.778687e+03,  2.004203e+03,  1.432913e+03,  1.014067e+03,  7.118913e+02,  4.936093e+02,  3.390459e+02,  2.299576e+02,  1.537740e+02,  1.019725e+02,  6.635375e+01,  4.182338e+01,  2.542123e+01,  1.475209e+01,  8.150905e+00
  3, 45.46, -1.475828e+00, -2.232058e+00, -3.341297e+00,  9.796454e-01,  1.859319e+00,  5.279401e+03,  3.311454e+03,  1.944023e+03,  1.136596e+03,  6.495477e+02,  3.642144e+02,  2.002733e+02,  1.086666e+02,  5.775448e+01,  3.012433e+01,  1.524917e+01,  7.430671e+00,  3.537690e+00,  1.643524e+00,  7.422214e-01,  3.291210e-01,  1.424951e-01,  6.039439e-02
  3, 30.03, -5.225755e-01, -2.260062e+00,  6.863574e-01,  8.899744e-01,  1.813881e+00,  1.118735e+04,  9.800306e+03,  7.908478e+03,  6.216365e+03,  4.664595e+03,  3.328617e+03,  2.255995e+03,  1.456380e+03,  8.902148e+02,  5.151363e+02,  2.786581e+02,  1.392717e+02,  6.505261e+01,  2.845593e+01,  1.179961e+01,  4.899998e+00,  2.182613e+00,  1.118890e+00
  3, 35.82, -3.975987e+00, -8.540102e-01, -1.278764e+00,  1.944686e+00,  1.478584e+00,  1.160798e+02,  7.831640e+01,  6.032073e+01,  4.760722e+01,  3.776994e+01,  3.017861e+01,  2.432092e+01,  1.975862e+01,  1.604597e+01,  1.294006e+01,  1.024747e+01,  7.898263e+00,  5.925842e+00,  4.303782e+00,  3.012625e+00,  2.034968e+00,  1.320061e+00,  8.219635e-01
  3, 46.07, -2.417006e+00, -4.717044e-01, -2.602271e+00,  1.760963e+00,  1.382746e+00,  1.593248e+03,  5.359106e+02,  1.999519e+02,  1.027827e+02,  6.645041e+01,  4.809949e+01,  3.654812e+01,  2.892960e+01,  2.381227e+01,  2.017706e+01,  1.717782e+01,  1.436552e+01,  1.167505e+01,  9.131744e+00,  6.828937e+00,  4.873218e+00,  3.295445e+00,  2.104569e+00
  3, 46.28, -6.273381e-01,  6.787482e-01, -3.008911e+00,  1.548585e+00,  1.637044e+00,  2.544035e+03,  2.131850e+03,  1.610395e+03,  1.232734e+03,  9.412225e+02,  7.149761e+02,  5.382206e+02,  3.994236e+02,  2.879786e+02,  1.996238e+02,  1.309115e+02,  8.036388e+01,  4.671583e+01,  2.598191e+01,  1.412860e+01,  7.819822e+00,  4.510286e+00,  2.735990e+00
  3, 35.63, -1.139824e+00, -3.543956e+00, -2.342821e+00,  9.400629e-01,  1.858056e+00,  1.131939e+04,  7.772562e+03,  4.817835e+03,  2.858284e+03,  1.601419e+03,  8.557577e+02,  4.398994e+02,  2.212449e+02,  1.090142e+02,  5.320952e+01,  2.563383e+01,  1.217681e+01,  5.822180e+00,  2.802376e+00,  1.351080e+00,  6.559795e-01,  3.176470e-01,  1.530087e-01
  3, 35.52, -1.872748e+00,  5.443397e-03, -3.842613e+00,  1.230561e+00,  1.082933e+00,  2.060811e+03,  1.061197e+03,  7.159964e+02,  5.417873e+02,  4.197012e+02,  3.328389e+02,  2.729652e+02,  2.319023e+02,  2.005730e+02,  1.730920e+02,  1.461753e+02,  1.192501e+02,  9.371019e+01,  7.046851e+01,  5.041876e+01,  3.428872e+01,  2.201464e+01,  1.330733e+01
  3, 38.64,  2.497164e-01, -2.171800e+00, -2.792383e+00,  1.184052e+00,  1.297448e+00,  1.725247e+03,  1.824090e+03,  1.435514e+03,  1.142310e+03,  9.084917e+02,  7.202038e+02,  5.680946e+02,  4.467793e+02,  3.508258e+02,  2.777083e+02,  2.225934e+02,  1.804220e+02,  1.468532e+02,  1.177389e+02,  9.143968e+01,  6.822457e+01,  4.846192e+01,  3.262606e+01
  3, 41.21, -6.148475e-01,  3.965315e-01, -1.133889e+00,  1.670077e+00,  1.867719e+00,  3.727543e+03,  3.065070e+03,  2.292327e+03,  1.736370e+03,  1.310164e+03,  9.826769e+02,  7.316418e+02,  5.413742e+02,  3.957100e+02,  2.845883e+02,  1.985108e+02,  1.323683e+02,  8.432321e+01,  5.100444e+01,  2.928136e+01,  1.620158e+01,  8.750521e+00,  4.725459e+00
  3, 44.06,  6.074721e-01, -9.376162e-01, -7.841511e-02,  1.274081e+00,  9.277167e-01,  5.503029e+02,  7.953702e+02,  6.359385e+02,  5.132790e+02,  4.150134e+02,  3.354196e+02,  2.705368e+02,  2.177685e+02,  1.741574e+02,  1.381771e+02,  1.080003e+02,  8.267627e+01,  6.217463e+01,  4.589673e+01,  3.343937e+01,  2.439358e+01,  1.793388e+01,  1.328812e+01
  3, 31.45, -3.115425e+00,  1.409878e-01, -1.027805e-01,  9.458782e-01,  1.099166e+00,  1.764934e+03,  1.786402e+03,  1.404453e+03,  1.117965e+03,  8.903074e+02,  7.080955e+02,  5.624231e+02,  4.473001e+02,  3.553183e+02,  2.817416e+02,  2.212974e+02,  1.709197e+02,  1.297997e+02,  9.628063e+01,  6.937448e+01,  4.853970e+01,  3.278801e+01,  2.134635e+01
  3, 34.20, -9.507126e-01, -7.451039e-01,  1.488197e-01,  7.275564e-01,  8.021650e-01,  6.495448e+03,  4.252329e+03,  2.554121e+03,  1.592211e+03,  1.037842e+03,  7.163717e+02,  5.179076e+02,  3.862895e+02,  2.918569e+02,  2.214856e+02,  1.669530e+02,  1.240902e+02,  9.118202e+01,  6.592798e+01,  4.672163e+01,  3.248503e+01,  2.204276e+01,  1.457481e+01
  3, 41.28,  5.745354e-01, -1.481283e+00,  1.575301e-01,  1.682559e+00,  1.043960e+00,  7.833846e+02,  1.046373e+03,  8.361118e+02,  6.749985e+02,  5.460227e+02,  4.416564e+02,  3.566903e+02,  2.877096e+02,  2.308343e+02,  1.840627e+02,  1.450060e+02,  1.123853e+02,  8.599590e+01,  6.475996e+01,  4.786637e+01,  3.477036e+01,  2.471260e+01,  1.715963e+01
  3, 36.44, -1.739571e+00, -1.844330e+00,  4.804234e-01,  1.926112e+00,  1.494715e+00,  6.639113e+03,  3.843960e+03,  2.241613e+03,  1.355337e+03,  8.210474e+02,  4.964594e+02,  2.963834e+02,  1.729325e+02,  9.653763e+01,  5.111390e+01,  2.525815e+01,  1.157378e+01,  5.090163e+00,  2.250605e+00,  1.072598e+00,  5.877344e-01,  3.630453e-01,  2.395063e-01
  3, 48.46, -1.461067e+00, -4.966350e-01, -2.941869e-01,  1.820130e+00,  1.376657e+00,  3.361848e+03,  2.297354e+03,  1.519396e+03,  1.022013e+03,  6.797843e+02,  4.430761e+02,  2.803716e+02,  1.723694e+02,  1.027896e+02,  6.022800e+01,  3.492601e+01,  2.028313e+01,  1.207520e+01,  7.368300e+00,  4.573932e+00,  2.881896e+00,  1.822916e+00,  1.151549e+00
  3, 34.08, -1.290855e+00, -2.466224e+00, -1.849558e+00,  7.061256e-01,  7.096204e-01,  1.062528e+04,  6.005697e+03,  3.301980e+03,  1.870676e+03,  1.061056e+03,  6.041284e+02,  3.450801e+02,  1.987775e+02,  1.145538e+02,  6.605262e+01,  3.768617e+01,  2.111261e+01,  1.173591e+01,  6.449250e+00,  3.487177e+00,  1.864813e+00,  9.794520e-01,  5.048626e-01
  3, 33.97, -2.063392e+00,  4.701936e-01,  5.465540e-01,  9.332974e-01,  1.205359e+00,  1.010304e+03,  1.091685e+03,  8.605467e+02,  6.899373e+02,  5.552124e+02,  4.472256e+02,  3.599270e+02,  2.894495e+02,  2.316123e+02,  1.842391e+02,  1.447982e+02,  1.118971e+02,  8.525586e+01,  6.376953e+01,  4.665683e+01,  3.342617e+01,  2.335235e+01,  1.590497e+01
  3, 49.00, -2.497660e+00, -3.252397e+00,  3.060708e-01,  7.429425e-01,  1.076133e+00,  2.191562e+02,  2.503110e+02,  1.981597e+02,  1.594251e+02,  1.287301e+02,  1.040518e+02,  8.404419e+01,  6.784343e+01,  5.450563e+01,  4.354391e+01,  3.438897e+01,  2.673606e+01,  2.053531e+01,  1.553390e+01,  1.154292e+01,  8.437045e+00,  6.040755e+00,  4.232294e+00
  3, 39.36,  5.729411e-01, -2.133381e+00, -3.978552e-01,  1.174170e+00,  1.725348e+00,  9.409512e+02,  1.223756e+03,  9.735132e+02,  7.820186e+02,  6.286832e+02,  5.045490e+02,  4.034138e+02,  3.212103e+02,  2.533400e+02,  1.975657e+02,  1.514988e+02,  1.144218e+02,  8.666873e+01,  6.674095e+01,  5.251984e+01,  4.188659e+01,  3.308272e+01,  2.537402e+01
  3, 41.61, -1.240917e+00, -6.906630e-01, -3.794179e+00,  1.878671e+00,  8.440643e-01,  5.051912e+03,  3.553457e+03,  2.400610e+03,  1.647410e+03,  1.122494e+03,  7.583849e+02,  5.072781e+02,  3.366486e+02,  2.205231e+02,  1.432965e+02,  9.229059e+01,  5.892668e+01,  3.753386e+01,  2.353954e+01,  1.431358e+01,  8.396791e+00,  4.703696e+00,  2.510268e+00
  3, 34.66, -2.106946e+00, -1.727425e+00, -3.902903e+00,  1.990378e+00,  1.896246e+00,  5.400375e+03,  2.657247e+03,  1.378855e+03,  7.551409e+02,  4.150525e+02,  2.295128e+02,  1.285774e+02,  7.422136e+01,  4.427155e+01,  2.737038e+01,  1.719857e+01,  1.071309e+01,  6.547775e+00,  3.866042e+00,  2.184866e+00,  1.185994e+00,  6.146542e-01,  3.041699e-01
  3, 46.80, -3.358294e-01, -4.519910e-01, -2.261727e+00,  1.036848e+00,  1.518360e+00,  1.807341e+03,  1.634666e+03,  1.266245e+03,  9.967888e+02,  7.862571e+02,  6.189679e+02,  4.843681e+02,  3.761478e+02,  2.881118e+02,  2.174382e+02,  1.609028e+02,  1.167512e+02,  8.397305e+01,  5.978922e+01,  4.181873e+01,  2.851867e+01,  1.869092e+01,  1.168127e+01
  3, 40.27, -2.226314e+00, -3.423133e+00, -4.367540e-01,  1.365805e+00,  1.955112e+00,  3.557193e+03,  1.338628e+03,  4.767024e+02,  1.730340e+02,  6.260640e+01,  2.509825e+01,  1.256758e+01,  8.003098e+00,  5.810460e+00,  4.425914e+00,  3.394653e+00,  2.582426e+00,  1.949650e+00,  1.453928e+00,  1.067180e+00,  7.716878e-01,  5.471448e-01,  3.798841e-01
  3, 36.92,  9.155652e-03, -3.438699e+00,  2.455650e-01,  1.889083e+00,  1.060483e+00,  2.873607e+03,  2.731786e+03,  2.133900e+03,  1.687943e+03,  1.334651e+03,  1.052401e+03,  8.261289e+02,  6.457979e+02,  5.003457e+02,  3.838015e+02,  2.894397e+02,  2.134628e+02,  1.545872e+02,  1.095189e+02,  7.565321e+01,  5.104638e+01,  3.346935e+01,  2.129765e+01
  3, 40.33,  4.786886e-01, -2.944675e+00, -7.240948e-01,  9.839601e-01,  1.177697e+00,  9.859224e+02,  1.216062e+03,  9.600844e+02,  7.648675e+02,  6.087739e+02,  4.832448e+02,  3.835282e+02,  3.074948e+02,  2.512645e+02,  2.106879e+02,  1.797677e+02,  1.535846e+02,  1.296142e+02,  1.065248e+02,  8.446351e+01,  6.434484e+01,  4.674153e+01,  3.223065e+01
  3, 48.12, -3.657637e+00, -1.040341e+00, -3.207032e+00,  1.551120e+00,  1.558028e+00,  4.576643e+02,  3.731158e+02,  2.811923e+02,  2.161848e+02,  1.682354e+02,  1.333584e+02,  1.072192e+02,  8.626379e+01,  6.811098e+01,  5.219473e+01,  3.834592e+01,  2.677407e+01,  1.783364e+01,  1.128454e+01,  6.758168e+00,  3.847186e+00,  2.071226e+00,  1.055102e+00
  3, 42.35, -6.031142e-01, -3.107679e+00,  2.786185e-01,  8.991845e-01,  7.834478e-01,  3.708791e+03,  3.088313e+03,  2.233165e+03,  1.545033e+03,  1.013175e+03,  6.400592e+02,  4.002225e+02,  2.567959e+02,  1.718769e+02,  1.204631e+02,  8.681266e+01,  6.316185e+01,  4.613968e+01,  3.350840e+01,  2.403652e+01,  1.702220e+01,  1.183049e+01,  8.052888e+00
  3, 44.21,  6.570061e-01, -2.354372e+00, -1.631200e+00,  7.657369e-01,  1.927508e+00,  4.284346e+02,  6.859608e+02,  5.375777e+02,  4.239537e+02,  3.359249e+02,  2.710625e+02,  2.267455e+02,  1.981765e+02,  1.785478e+02,  1.625482e+02,  1.466644e+02,  1.295095e+02,  1.114122e+02,  9.277589e+01,  7.434154e+01,  5.712707e+01,  4.177823e+01,  2.892966e+01
  3, 32.95, -1.881217e+00,  2.166224e-01, -2.931521e+00,  1.462852e+00,  1.463633e+00,  4.707444e+03,  1.667841e+03,  6.368250e+02,  3.416431e+02,  2.311007e+02,  1.726995e+02,  1.331454e+02,  1.038512e+02,  8.102133e+01,  6.295561e+01,  4.827534e+01,  3.626096e+01,  2.674343e+01,  1.936058e+01,  1.388019e+01,  1.005526e+01,  7.428492e+00,  5.571854e+00
  3, 36.26, -3.963741e+00, -1.579063e+00, -3.248510e+00,  1.542232e+00,  1.192144e+00,  1.579479e+03,  1.145350e+03,  7.587145e+02,  4.818955e+02,  2.897235e+02,  1.660133e+02,  9.121725e+01,  4.867946e+01,  2.519183e+01,  1.272936e+01,  6.234788e+00,  2.946321e+00,  1.368964e+00,  6.263017e-01,  2.815279e-01,  1.257268e-01,  5.547679e-02,  2.423886e-02
  3, 33.00, -8.708911e-01,  8.178043e-03, -4.209692e-01,  1.979538e+00,  1.064649e+00,  8.882910e+03,  6.597183e+03,  4.637356e+03,  3.303211e+03,  2.336024e+03,  1.637575e+03,  1.136728e+03,  7.833867e+02,  5.332245e+02,  3.586318e+02,  2.364259e+02,  1.518574e+02,  9.561380e+01,  5.855791e+01,  3.453577e+01,  1.959827e+01,  1.063963e+01,  5.567505e+00
  3, 46.03, -1.833113e+00,  2.608756e-01, -3.167884e+00,  7.254960e-01,  1.040561e+00,  5.819025e+02,  6.561779e+02,  5.124281e+02,  4.052358e+02,  3.206405e+02,  2.541013e+02,  2.034628e+02,  1.671219e+02,  1.415371e+02,  1.228992e+02,  1.073190e+02,  9.240762e+01,  7.762876e+01,  6.300710e+01,  4.907551e+01,  3.657517e+01,  2.589169e+01,  1.733350e+01
  3, 30.57, -3.078036e+00, -2.688061e+00, -1.202299e+00,  1.814913e+00,  1.757688e+00,  1.065694e+03,  2.840088e+02,  1.068077e+02,  5.468744e+01,  3.419597e+01,  2.393495e+01,  1.754070e+01,  1.309660e+01,  9.801534e+00,  7.312832e+00,  5.386848e+00,  3.891593e+00,  2.767591e+00,  1.929245e+00,  1.313316e+00,  8.746905e-01,  5.669681e-01,  3.572881e-01
  3, 35.29, -3.283405e+00, -3.266575e+00, -3.598970e+00,  1.586520e+00,  1.988194e+00,  6.754125e+02,  1.938039e+02,  7.519998e+01,  3.347873e+01,  1.541580e+01,  7.301414e+00,  3.535531e+00,  1.759293e+00,  8.890652e-01,  4.558303e-01,  2.338471e-01,  1.188751e-01,  6.058554e-02,  3.081564e-02,  1.553997e-02,  7.815531e-03,  3.887878e-03,  1.915472e-03
  3, 42.34, -3.757447e+00, -4.257332e-01, -4.389685e-01,  1.938994e+00,  1.262419e+00,  8.340083e+01,  4.479913e+01,  3.454099e+01,  2.761278e+01,  2.217353e+01,  1.783273e+01,  1.433654e+01,  1.152187e+01,  9.215721e+00,  7.327786e+00,  5.756274e+00,  4.446809e+00,  3.389663e+00,  2.540870e+00,  1.867571e+00,  1.347651e+00,  9.504722e-01,  6.544100e-01
  3, 38.41, -1.686248e+00, -2.905494e+00, -1.813891e+00,  8.062636e-01,  1.011453e+00,  5.336182e+03,  2.731660e+03,  1.503297e+03,  8.898498e+02,  5.350183e+02,  3.241199e+02,  1.968621e+02,  1.201473e+02,  7.308416e+01,  4.429382e+01,  2.646877e+01,  1.548375e+01,  8.952911e+00,  5.099262e+00,  2.849002e+00,  1.569226e+00,  8.466192e-01,  4.471417e-01
  3, 30.48,  8.120667e-02,  4.599523e-01, -3.863884e+00,  9.307592e-01,  1.549184e+00,  5.213129e+03,  4.861848e+03,  3.788834e+03,  2.976331e+03,  2.314860e+03,  1.772360e+03,  1.333918e+03,  9.911636e+02,  7.273319e+02,  5.298440e+02,  3.822894e+02,  2.728078e+02,  1.938825e+02,  1.366819e+02,  9.509822e+01,  6.522573e+01,  4.371088e+01,  2.849126e+01
  3, 32.93, -1.238353e+00, -1.526375e-01, -1.054568e+00,  1.901054e+00,  1.667783e+00,  9.766368e+03,  6.538898e+03,  4.254692e+03,  2.821367e+03,  1.859742e+03,  1.217807e+03,  7.912105e+02,  5.105508e+02,  3.233729e+02,  1.996150e+02,  1.181653e+02,  6.643157e+01,  3.600740e+01,  1.899838e+01,  9.904462e+00,  5.245461e+00,  2.857174e+00,  1.627291e+00
  3, 45.41, -3.569957e-01, -3.282418e+00, -3.144189e+00,  1.176484e+00,  1.419168e+00,  2.051573e+03,  1.830622e+03,  1.411866e+03,  1.116118e+03,  9.023986e+02,  7.473894e+02,  6.258446e+02,  5.204578e+02,  4.224127e+02,  3.318748e+02,  2.498372e+02,  1.787319e+02,  1.218504e+02,  7.879427e+01,  4.813186e+01,  2.787627e+01,  1.522853e+01,  7.849333e+00
  3, 42.40, -2.791770e+00, -1.355000e+00, -9.884285e-01,  1.854253e+00,  1.965799e+00,  1.019111e+03,  3.416882e+02,  1.766382e+02,  1.179914e+02,  8.410665e+01,  6.115544e+01,  4.468008e+01,  3.265965e+01,  2.365967e+01,  1.690267e+01,  1.176538e+01,  7.912139e+00,  5.176193e+00,  3.295296e+00,  2.046728e+00,  1.253096e+00,  7.564086e-01,  4.514466e-01
  3, 41.26, -3.862277e+00,  6.615898e-01, -2.352566e+00,  1.693570e+00,  1.629627e+00,  2.124449e+01,  5.015314e+01,  4.024080e+01,  3.260058e+01,  2.649969e+01,  2.156547e+01,  1.754461e+01,  1.427293e+01,  1.156624e+01,  9.330195e+00,  7.451912e+00,  5.871334e+00,  4.580665e+00,  3.529927e+00,  2.682042e+00,  2.012993e+00,  1.487544e+00,  1.081236e+00
  3, 35.82,  1.204824e-01, -3.581641e+00, -2.659248e+00,  1.394771e+00,  1.145165e+00,  2.770003e+03,  2.714883e+03,  2.127107e+03,  1.686908e+03,  1.337218e+03,  1.056895e+03,  8.312371e+02,  6.505007e+02,  5.039207e+02,  3.860211e+02,  2.909582e+02,  2.160339e+02,  1.602647e+02,  1.192955e+02,  8.869772e+01,  6.519670e+01,  4.647943e+01,  3.172765e+01
  3, 47.44, -3.844483e+00, -2.136513e+00, -3.974991e+00,  1.985231e+00,  1.477092e+00,  2.467746e+02,  1.564104e+02,  1.046163e+02,  6.741420e+01,  4.111760e+01,  2.388082e+01,  1.328015e+01,  7.156673e+00,  3.729969e+00,  1.892120e+00,  9.270255e-01,  4.364007e-01,  2.011078e-01,  9.085093e-02,  4.014809e-02,  1.755980e-02,  7.562643e-03,  3.217075e-03
  3, 48.96, -2.300245e+00, -2.223369e+00, -1.182239e+00,  7.420379e-01,  1.965099e+00,  2.335166e+03,  1.216621e+03,  6.430260e+02,  3.462650e+02,  1.825576e+02,  9.627418e+01,  5.237831e+01,  3.043602e+01,  1.892748e+01,  1.246468e+01,  8.449007e+00,  5.761526e+00,  3.930352e+00,  2.653454e+00,  1.759952e+00,  1.147093e+00,  7.298494e-01,  4.524973e-01
  3, 34.31, -2.177695e+00, -8.661037e-01, -3.882645e+00,  1.669206e+00,  9.803794e-01,  4.192920e+03,  1.697085e+03,  8.302500e+02,  5.419195e+02,  4.039675e+02,  3.065758e+02,  2.257698e+02,  1.598462e+02,  1.081362e+02,  6.995399e+01,  4.291199e+01,  2.479815e+01,  1.365220e+01,  7.155071e+00,  3.563207e+00,  1.702471e+00,  7.770965e-01,  3.397087e-01
  3, 33.00, -2.136269e+00, -3.602061e+00, -2.653731e+00,  1.130410e+00,  1.968362e+00,  4.571016e+03,  1.419056e+03,  4.802911e+02,  1.925089e+02,  8.482124e+01,  4.088454e+01,  2.109262e+01,  1.147454e+01,  6.413462e+00,  3.644176e+00,  2.068141e+00,  1.159091e+00,  6.467376e-01,  3.574923e-01,  1.946007e-01,  1.048488e-01,  5.549127e-02,  2.885154e-02
  3, 43.15, -1.315589e+00, -3.832792e+00, -1.771118e+00,  1.861442e+00,  8.140830e-01,  4.611791e+03,  3.200570e+03,  2.140466e+03,  1.455342e+03,  9.828870e+02,  6.592510e+02,  4.397676e+02,  2.935115e+02,  1.950607e+02,  1.287912e+02,  8.333998e+01,  5.224229e+01,  3.185801e+01,  1.880118e+01,  1.069444e+01,  5.896383e+00,  3.136175e+00,  1.611068e+00
  3, 31.79, -3.537742e+00, -3.891927e+00,  3.588382e-01,  1.968737e+00,  1.064760e+00,  1.623197e+02,  1.997199e+01,  1.227296e+01,  9.755816e+00,  7.840876e+00,  6.330800e+00,  5.121039e+00,  4.148402e+00,  3.350677e+00,  2.695854e+00,  2.148454e+00,  1.689481e+00,  1.315718e+00,  1.012033e+00,  7.673327e-01,  5.744879e-01,  4.233140e-01,  3.069294e-01
  3, 37.61, -1.344183e+00, -1.083730e+00, -2.981769e+00,  1.460289e+00,  1.017732e+00,  6.784911e+03,  4.492468e+03,  2.888136e+03,  1.917979e+03,  1.300307e+03,  8.959158e+02,  6.150177e+02,  4.143048e+02,  2.698321e+02,  1.694994e+02,  1.017092e+02,  5.789879e+01,  3.161952e+01,  1.654202e+01,  8.268194e+00,  3.983343e+00,  1.840750e+00,  8.175084e-01
  3, 32.15, -4.175878e-01, -5.134616e-01, -3.056218e+00,  1.627963e+00,  1.901222e+00,  7.174446e+03,  5.923155e+03,  4.435985e+03,  3.363230e+03,  2.538689e+03,  1.903306e+03,  1.414823e+03,  1.043818e+03,  7.603597e+02,  5.465896e+02,  3.848563e+02,  2.640769e+02,  1.777863e+02,  1.170794e+02,  7.514459e+01,  4.709807e+01,  2.862578e+01,  1.683523e+01
  3, 30.26, -2.468366e+00, -2.586143e+00, -1.387460e+00,  1.369841e+00,  1.245843e+00,  2.943091e+03,  1.235073e+03,  7.290310e+02,  4.899295e+02,  3.364909e+02,  2.322108e+02,  1.599163e+02,  1.098791e+02,  7.479671e+01,  5.039996e+01,  3.331615e+01,  2.146960e+01,  1.358954e+01,  8.421245e+00,  5.091837e+00,  3.016663e+00,  1.741592e+00,  9.794308e-01
  3, 33.39, -2.913770e+00, -4.924199e-01,  2.415545e-01,  9.498502e-01,  1.902659e+00,  3.105849e+03,  2.617482e+03,  1.981359e+03,  1.519854e+03,  1.162425e+03,  8.842388e+02,  6.677904e+02,  5.010857e+02,  3.716965e+02,  2.723783e+02,  1.957201e+02,  1.371825e+02,  9.436226e+01,  6.351888e+01,  4.169739e+01,  2.670037e+01,  1.650238e+01,  9.771546e+00
  3, 47.42, -3.911543e+00, -1.843754e+00, -2.882493e+00,  1.648701e+00,  1.356560e+00,  7.044712e+02,  5.063636e+02,  3.399173e+02,  2.208071e+02,  1.368871e+02,  8.152027e+01,  4.692421e+01,  2.642267e+01,  1.453670e+01,  7.863579e+00,  4.154152e+00,  2.134056e+00,  1.083504e+00,  5.435914e-01,  2.686955e-01,  1.319227e-01,  6.391609e-02,  3.055973e-02
  3, 42.19, -4.909174e-01,  1.824141e-01, -3.063740e+00,  1.220961e+00,  1.002510e+00,  3.085567e+03,  2.623131e+03,  1.983632e+03,  1.505979e+03,  1.120239e+03,  8.089218e+02,  5.654474e+02,  3.855140e+02,  2.585988e+02,  1.751825e+02,  1.230302e+02,  9.124355e+01,  7.104463e+01,  5.593948e+01,  4.309620e+01,  3.197427e+01,  2.258527e+01,  1.511471e+01
  3, 45.35,  6.583648e-01, -3.861306e+00, -1.344850e+00,  1.714433e+00,  1.646490e+00,  4.347849e+02,  6.801378e+02,  5.452081e+02,  4.410330e+02,  3.575666e+02,  2.899568e+02,  2.348469e+02,  1.900385e+02,  1.530278e+02,  1.225269e+02,  9.699123e+01,  7.559627e+01,  5.822203e+01,  4.417603e+01,  3.294050e+01,  2.417358e+01,  1.738958e+01,  1.225199e+01
  3, 40.17, -1.562000e+00, -2.644192e+00, -9.564859e-01,  1.511064e+00,  1.716532e+00,  5.763229e+03,  3.792797e+03,  2.467114e+03,  1.600818e+03,  9.931642e+02,  5.870110e+02,  3.316808e+02,  1.817638e+02,  9.724835e+01,  5.191890e+01,  2.807543e+01,  1.565911e+01,  9.219038e+00,  5.664888e+00,  3.554631e+00,  2.246461e+00,  1.405485e+00,  8.640682e-01
  3, 33.72, -3.426548e-01, -1.211657e+00, -8.743625e-01,  1.019039e+00,  9.721942e-01,  5.746264e+03,  4.925150e+03,  3.842318e+03,  3.093440e+03,  2.506547e+03,  2.009501e+03,  1.575316e+03,  1.202858e+03,  8.893979e+02,  6.365684e+02,  4.378797e+02,  2.880447e+02,  1.828230e+02,  1.119056e+02,  6.603052e+01,  3.784194e+01,  2.100227e+01,  1.131002e+01
  3, 47.73, -2.407067e-01, -3.113596e+00, -2.944267e+00,  1.049887e+00,  1.477929e+00,  1.488797e+03,  1.394698e+03,  1.100767e+03,  9.045134e+02,  7.679516e+02,  6.637686e+02,  5.713404e+02,  4.823689e+02,  3.951839e+02,  3.128201e+02,  2.371451e+02,  1.707713e+02,  1.170963e+02,  7.607852e+01,  4.663787e+01,  2.707192e+01,  1.480445e+01,  7.630411e+00
  3, 49.39, -6.692711e-01, -2.474514e+00, -3.549932e+00,  1.340799e+00,  1.171717e+00,  2.075991e+03,  1.739652e+03,  1.313073e+03,  1.013348e+03,  7.952515e+02,  6.357081e+02,  5.116292e+02,  4.078486e+02,  3.164542e+02,  2.371536e+02,  1.698575e+02,  1.153443e+02,  7.462094e+01,  4.581848e+01,  2.660878e+01,  1.469057e+01,  7.672543e+00,  3.793713e+00
  3, 31.56, -2.440396e+00, -2.488314e+00,  1.816361e-01,  1.255961e+00,  1.613836e+00,  2.688306e+03,  6.679622e+02,  1.897257e+02,  8.691243e+01,  5.658861e+01,  4.250129e+01,  3.316319e+01,  2.621122e+01,  2.075850e+01,  1.642193e+01,  1.288425e+01,  9.976963e+00,  7.649821e+00,  5.788420e+00,  4.310613e+00,  3.163393e+00,  2.278228e+00,  1.608658e+00
  3, 36.50, -2.441443e+00,  1.821769e-01, -2.793557e+00,  1.786629e+00,  1.271044e+00,  2.294426e+03,  6.439953e+02,  1.859656e+02,  7.504797e+01,  4.322828e+01,  3.055473e+01,  2.295562e+01,  1.747686e+01,  1.324410e+01,  9.980509e+00,  7.517760e+00,  5.772298e+00,  4.637050e+00,  3.889249e+00,  3.328501e+00,  2.833985e+00,  2.352339e+00,  1.883808e+00
